"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Rain Rate (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoor Battery","CO2 battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)"
2025-01-09T09:05:00-08:00,2025-01-09 09:05:00,40.1,40.1,39.8,0,0,4.5,3,0,0.01,0.01,0.22,0.92,198,31.21,99,0,27.3,74.5,35,29.93,1,1,73.3,45
2025-01-09T09:00:00-08:00,2025-01-09 09:00:00,39.9,39.9,39.6,0,0,4.5,345,0,0.01,0.01,0.22,0.92,198,31.22,99,0,25.6,74.7,35,29.94,1,1,73.5,45.2
2025-01-09T08:55:00-08:00,2025-01-09 08:55:00,39.9,39.9,39.6,0.9,1.1,4.5,8,0,0.01,0.01,0.22,0.92,198,31.22,99,0,29.5,74.7,35,29.94,1,1,73.5,45.2
2025-01-09T08:50:00-08:00,2025-01-09 08:50:00,39.7,39.7,39.4,1.1,1.1,4.5,46,0,0.01,0.01,0.22,0.92,198,31.22,99,0,36,74.7,35,29.94,1,1,73.5,45.2
2025-01-09T08:45:00-08:00,2025-01-09 08:45:00,39.6,39.6,39.3,0,0,4.5,337,0.07,0.01,0.01,0.22,0.92,198,31.22,99,0,27.3,74.8,35,29.95,1,1,73.6,45.3
2025-01-09T08:40:00-08:00,2025-01-09 08:40:00,39.4,39.4,39.1,0,0,4.5,337,0.07,0.01,0.01,0.22,0.92,198,31.22,99,0,20.8,74.7,35,29.94,1,1,73.5,45.2
2025-01-09T08:35:00-08:00,2025-01-09 08:35:00,39.4,39.4,39.1,0,0,4.5,344,0.07,0.01,0.01,0.22,0.92,198,31.22,99,0,17.3,74.7,35,29.94,1,1,73.5,45.2
2025-01-09T08:30:00-08:00,2025-01-09 08:30:00,39.2,39.2,38.9,0,0,4.5,345,0,0,0,0.21,0.91,197.99,31.21,99,0,15.5,74.7,35,29.94,1,1,73.5,45.2
2025-01-09T08:25:00-08:00,2025-01-09 08:25:00,39,39,38.7,0,0,4.5,2,0,0,0,0.21,0.91,197.99,31.21,99,0,11.3,74.8,35,29.93,1,1,73.6,45.3
2025-01-09T08:20:00-08:00,2025-01-09 08:20:00,39,39,38.7,0,0,4.5,19,0,0,0,0.21,0.91,197.99,31.22,99,0,7.7,74.7,35,29.94,1,1,73.5,45.2
2025-01-09T08:15:00-08:00,2025-01-09 08:15:00,39,39,38.7,0.2,1.1,4.5,46,0,0,0,0.21,0.91,197.99,31.22,99,0,6.5,74.7,35,29.94,1,1,73.5,45.2
2025-01-09T08:10:00-08:00,2025-01-09 08:10:00,38.8,38.8,38.5,0,0,4.5,40,0,0,0,0.21,0.91,197.99,31.22,99,0,4.3,74.5,35,29.94,1,1,73.3,45
2025-01-09T08:05:00-08:00,2025-01-09 08:05:00,38.7,38.7,38.4,0,0,4.5,344,0,0,0,0.21,0.91,197.99,31.23,99,0,2.6,74.7,35,29.95,1,1,73.5,45.2
2025-01-09T08:00:00-08:00,2025-01-09 08:00:00,38.8,38.8,38.5,0,0,4.5,344,0,0,0,0.21,0.91,197.99,31.23,99,0,1.2,74.7,35,29.95,1,1,73.5,45.2
2025-01-09T07:55:00-08:00,2025-01-09 07:55:00,38.8,38.8,38.5,0,0,4.5,349,0,0,0,0.21,0.91,197.99,31.22,99,0,0.8,74.7,35,29.95,1,1,73.5,45.2
2025-01-09T07:50:00-08:00,2025-01-09 07:50:00,39,39,38.7,0,0,4.5,6,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.5,35,29.95,1,1,73.3,45
2025-01-09T07:45:00-08:00,2025-01-09 07:45:00,39,39,38.7,0,0,4.5,19,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.7,35,29.95,1,1,73.5,45.2
2025-01-09T07:40:00-08:00,2025-01-09 07:40:00,39,39,38.7,0.7,1.1,4.5,347,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.5,35,29.94,1,1,73.3,45
2025-01-09T07:35:00-08:00,2025-01-09 07:35:00,39.2,39.2,38.9,0.2,1.1,4.5,72,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.5,35,29.95,1,1,73.3,45
2025-01-09T07:30:00-08:00,2025-01-09 07:30:00,39.2,39.2,38.9,0,0,4.5,345,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.5,35,29.95,1,1,73.3,45
2025-01-09T07:25:00-08:00,2025-01-09 07:25:00,39.2,39.2,38.9,0,0,4.5,345,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.5,35,29.94,1,1,73.3,45
2025-01-09T07:20:00-08:00,2025-01-09 07:20:00,39.2,39.2,38.9,0,0,4.5,344,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.3,35,29.94,1,1,73.1,44.9
2025-01-09T07:15:00-08:00,2025-01-09 07:15:00,39.2,39.2,38.9,0,0,4.5,345,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.5,35,29.93,1,1,73.3,45
2025-01-09T07:10:00-08:00,2025-01-09 07:10:00,39.2,39.2,38.9,0,0,4.5,3,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.7,35,29.93,1,1,73.5,45.2
2025-01-09T07:05:00-08:00,2025-01-09 07:05:00,39.4,39.4,39.1,0,0,4.5,3,0,0,0,0.21,0.91,197.99,31.2,99,0,0,74.7,35,29.93,1,1,73.5,45.2
2025-01-09T07:00:00-08:00,2025-01-09 07:00:00,39.2,39.2,38.9,0,0,4.5,345,0,0,0,0.21,0.91,197.99,31.2,99,0,0,74.7,35,29.93,1,1,73.5,45.2
2025-01-09T06:55:00-08:00,2025-01-09 06:55:00,39.4,39.4,39.1,0,0,4.5,345,0,0,0,0.21,0.91,197.99,31.2,99,0,0,74.7,35,29.93,1,1,73.5,45.2
2025-01-09T06:50:00-08:00,2025-01-09 06:50:00,39.4,39.4,39.1,0,0,4.5,30,0,0,0,0.21,0.91,197.99,31.2,99,0,0,74.8,35,29.93,1,1,73.6,45.3
2025-01-09T06:45:00-08:00,2025-01-09 06:45:00,39.2,39.2,38.9,0,0,4.5,6,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.7,35,29.93,1,1,73.5,45.2
2025-01-09T06:40:00-08:00,2025-01-09 06:40:00,39.2,39.2,38.9,0,0,4.5,2,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.7,35,29.93,1,1,73.5,45.2
2025-01-09T06:35:00-08:00,2025-01-09 06:35:00,39,39,38.7,0,0,4.5,300,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.5,35,29.93,1,1,73.3,45
2025-01-09T06:30:00-08:00,2025-01-09 06:30:00,39,39,38.7,0,0,4.5,345,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.5,35,29.93,1,1,73.3,45
2025-01-09T06:25:00-08:00,2025-01-09 06:25:00,39,39,38.7,0,0,4.5,346,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.5,35,29.93,1,1,73.3,45
2025-01-09T06:20:00-08:00,2025-01-09 06:20:00,39,39,38.7,0,0,4.5,346,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.5,35,29.93,1,1,73.3,45
2025-01-09T06:15:00-08:00,2025-01-09 06:15:00,39,39,38.7,0,0,4.5,2,0,0,0,0.21,0.91,197.99,31.2,99,0,0,74.5,35,29.93,1,1,73.3,45
2025-01-09T06:10:00-08:00,2025-01-09 06:10:00,38.8,38.8,38.5,1.1,1.1,4.5,51,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.7,35,29.93,1,1,73.5,45.2
2025-01-09T06:05:00-08:00,2025-01-09 06:05:00,38.8,38.8,38.5,0.7,1.1,4.5,39,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.5,35,29.93,1,1,73.3,45
2025-01-09T06:00:00-08:00,2025-01-09 06:00:00,38.8,38.8,38.5,0,0,4.5,311,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.7,35,29.93,1,1,73.5,45.2
2025-01-09T05:55:00-08:00,2025-01-09 05:55:00,38.8,38.8,38.5,0,0,4.5,279,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.7,35,29.94,1,1,73.5,45.2
2025-01-09T05:50:00-08:00,2025-01-09 05:50:00,38.8,38.8,38.5,0,0,4.5,271,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.5,35,29.94,1,1,73.3,45
2025-01-09T05:45:00-08:00,2025-01-09 05:45:00,39,39,38.7,0,0,4.5,276,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.7,35,29.94,1,1,73.5,45.2
2025-01-09T05:40:00-08:00,2025-01-09 05:40:00,39,39,38.7,0,0,4.5,293,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.7,35,29.94,1,1,73.5,45.2
2025-01-09T05:35:00-08:00,2025-01-09 05:35:00,39,39,38.7,0,0,4.5,294,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.7,35,29.94,1,1,73.5,45.2
2025-01-09T05:30:00-08:00,2025-01-09 05:30:00,38.8,38.8,38.5,0,0,4.5,293,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.7,35,29.93,1,1,73.5,45.2
2025-01-09T05:25:00-08:00,2025-01-09 05:25:00,38.8,38.8,38.5,0,0,4.5,291,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.8,35,29.93,1,1,73.6,45.3
2025-01-09T05:20:00-08:00,2025-01-09 05:20:00,38.7,38.7,38.4,0,0,4.5,291,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.8,35,29.93,1,1,73.6,45.3
2025-01-09T05:15:00-08:00,2025-01-09 05:15:00,38.7,38.7,38.4,0,0,4.5,321,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.8,35,29.93,1,1,73.6,45.3
2025-01-09T05:10:00-08:00,2025-01-09 05:10:00,38.7,38.7,38.4,0,0,4.5,321,0,0,0,0.21,0.91,197.99,31.2,99,0,0,74.7,35,29.93,1,1,73.5,45.2
2025-01-09T05:05:00-08:00,2025-01-09 05:05:00,38.7,38.7,38.4,0,0,4.5,321,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.5,35,29.94,1,1,73.3,45
2025-01-09T05:00:00-08:00,2025-01-09 05:00:00,38.8,38.8,38.5,0,0,4.5,334,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.7,35,29.94,1,1,73.5,45.2
2025-01-09T04:55:00-08:00,2025-01-09 04:55:00,39,39,38.7,0,0,4.5,319,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.7,35,29.93,1,1,73.5,45.2
2025-01-09T04:50:00-08:00,2025-01-09 04:50:00,39.2,39.2,38.9,0,0,4.5,328,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.7,35,29.93,1,1,73.5,45.2
2025-01-09T04:45:00-08:00,2025-01-09 04:45:00,39.4,39.4,39.1,0,0,4.5,321,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.8,35,29.94,1,1,73.6,45.3
2025-01-09T04:40:00-08:00,2025-01-09 04:40:00,39.7,39.7,39.4,0,0,4.5,320,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.7,35,29.93,1,1,73.5,45.2
2025-01-09T04:35:00-08:00,2025-01-09 04:35:00,39.9,39.9,39.6,0,0,4.5,327,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.8,36,29.95,1,1,73.7,46
2025-01-09T04:30:00-08:00,2025-01-09 04:30:00,40.1,40.1,39.8,0,0,4.5,345,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.8,36,29.95,1,1,73.7,46
2025-01-09T04:25:00-08:00,2025-01-09 04:25:00,40.1,40.1,39.8,0,0,4.5,345,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.7,36,29.94,1,1,73.6,46
2025-01-09T04:20:00-08:00,2025-01-09 04:20:00,40.1,40.1,39.8,0,0,4.5,346,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.8,35,29.94,1,1,73.6,45.3
2025-01-09T04:15:00-08:00,2025-01-09 04:15:00,40.1,40.1,39.8,0,0,4.5,34,0,0,0,0.21,0.91,197.99,31.21,99,0,0,74.8,36,29.93,1,1,73.7,46
2025-01-09T04:10:00-08:00,2025-01-09 04:10:00,40.1,40.1,39.8,0.2,1.1,4.5,9,0,0,0,0.21,0.91,197.99,31.23,99,0,0,74.8,35,29.95,1,1,73.6,45.3
2025-01-09T04:05:00-08:00,2025-01-09 04:05:00,40.1,40.1,39.8,0.9,1.1,4.5,348,0,0,0,0.21,0.91,197.99,31.22,99,0,0,75,35,29.95,1,1,73.8,45.5
2025-01-09T04:00:00-08:00,2025-01-09 04:00:00,40.1,40.1,39.8,0,0,4.5,32,0,0,0,0.21,0.91,197.99,31.22,99,0,0,74.8,35,29.94,1,1,73.6,45.3
2025-01-09T03:55:00-08:00,2025-01-09 03:55:00,40.1,40.1,39.8,0,0,4.5,345,0,0,0,0.21,0.91,197.99,31.23,99,0,0,75,35,29.95,1,1,73.8,45.5
2025-01-09T03:50:00-08:00,2025-01-09 03:50:00,40.3,40.3,40,0,0,4.5,347,0,0,0,0.21,0.91,197.99,31.24,99,0,0,75,36,29.96,1,1,73.9,46.2
2025-01-09T03:45:00-08:00,2025-01-09 03:45:00,40.3,40.3,40,0,0,4.5,352,0,0,0,0.21,0.91,197.99,31.25,99,0,0,74.8,36,29.97,1,1,73.7,46
2025-01-09T03:40:00-08:00,2025-01-09 03:40:00,40.3,40.3,40,0,0,4.5,6,0,0,0,0.21,0.91,197.99,31.25,99,0,0,74.8,36,29.97,1,1,73.7,46
2025-01-09T03:35:00-08:00,2025-01-09 03:35:00,40.3,40.3,40,0,0,4.5,347,0,0,0,0.21,0.91,197.99,31.24,99,0,0,75,36,29.96,1,1,73.9,46.2
2025-01-09T03:30:00-08:00,2025-01-09 03:30:00,40.5,40.5,40.2,0,0,4.5,347,0,0,0,0.21,0.91,197.99,31.25,99,0,0,74.7,36,29.97,1,1,73.6,46
2025-01-09T03:25:00-08:00,2025-01-09 03:25:00,40.5,40.5,40.2,0,0,4.5,347,0,0,0,0.21,0.91,197.99,31.25,99,0,0,75,36,29.97,1,1,73.9,46.2
2025-01-09T03:20:00-08:00,2025-01-09 03:20:00,40.6,40.6,40.3,0,0,4.5,347,0,0,0,0.21,0.91,197.99,31.25,99,0,0,74.7,36,29.97,1,1,73.6,46
2025-01-09T03:15:00-08:00,2025-01-09 03:15:00,40.6,40.6,40.3,0,0,4.5,3,0,0,0,0.21,0.91,197.99,31.25,99,0,0,74.8,36,29.98,1,1,73.7,46
2025-01-09T03:10:00-08:00,2025-01-09 03:10:00,40.6,40.6,40.3,0,0,4.5,24,0,0,0,0.21,0.91,197.99,31.25,99,0,0,75,36,29.98,1,1,73.9,46.2
2025-01-09T03:05:00-08:00,2025-01-09 03:05:00,40.8,40.8,40.5,0,0,4.5,37,0,0,0,0.21,0.91,197.99,31.26,99,0,0,75,36,29.99,1,1,73.9,46.2
2025-01-09T03:00:00-08:00,2025-01-09 03:00:00,41,41,40.7,0,0,4.5,346,0,0,0,0.21,0.91,197.99,31.27,99,0,0,74.8,36,29.99,1,1,73.7,46
2025-01-09T02:55:00-08:00,2025-01-09 02:55:00,41.2,41.2,40.9,0,0,4.5,346,0,0,0,0.21,0.91,197.99,31.26,99,0,0,75,36,29.98,1,1,73.9,46.2
2025-01-09T02:50:00-08:00,2025-01-09 02:50:00,41.4,41.4,41.1,0,0,4.5,345,0,0,0,0.21,0.91,197.99,31.26,99,0,0,75,36,29.99,1,1,73.9,46.2
2025-01-09T02:45:00-08:00,2025-01-09 02:45:00,41.4,41.4,41.1,0,0,4.5,4,0,0,0,0.21,0.91,197.99,31.26,99,0,0,75,36,29.99,1,1,73.9,46.2
2025-01-09T02:40:00-08:00,2025-01-09 02:40:00,41.5,41.5,41.2,0,0,4.5,37,0,0,0,0.21,0.91,197.99,31.26,99,0,0,75.2,36,29.99,1,1,74.1,46.4
2025-01-09T02:35:00-08:00,2025-01-09 02:35:00,41.5,41.5,41.2,0,0,4.5,346,0,0,0,0.21,0.91,197.99,31.26,99,0,0,75.2,36,29.99,1,1,74.1,46.4
2025-01-09T02:30:00-08:00,2025-01-09 02:30:00,41.7,41.7,41.4,0,0,4.5,357,0,0,0,0.21,0.91,197.99,31.27,99,0,0,75.2,36,29.99,1,1,74.1,46.4
2025-01-09T02:25:00-08:00,2025-01-09 02:25:00,41.9,41.9,41.6,0,0,4.5,356,0,0,0,0.21,0.91,197.99,31.26,99,0,0,75.2,36,29.99,1,1,74.1,46.4
2025-01-09T02:20:00-08:00,2025-01-09 02:20:00,41.9,41.9,41.6,0,0,4.5,347,0,0,0,0.21,0.91,197.99,31.27,99,0,0,75.4,36,29.99,1,1,74.3,46.6
2025-01-09T02:15:00-08:00,2025-01-09 02:15:00,41.7,41.7,41.4,0,0,4.5,347,0,0,0,0.21,0.91,197.99,31.26,99,0,0,75.2,36,29.99,1,1,74.1,46.4
2025-01-09T02:10:00-08:00,2025-01-09 02:10:00,41.7,41.7,41.4,0,0,4.5,347,0,0,0,0.21,0.91,197.99,31.26,99,0,0,75.2,36,29.98,1,1,74.1,46.4
2025-01-09T02:05:00-08:00,2025-01-09 02:05:00,41.7,41.7,41.4,0,0,4.5,11,0,0,0,0.21,0.91,197.99,31.27,99,0,0,75.2,36,29.99,1,1,74.1,46.4
2025-01-09T02:00:00-08:00,2025-01-09 02:00:00,41.9,41.9,41.6,0,0,4.5,291,0,0,0,0.21,0.91,197.99,31.25,99,0,0,75.2,36,29.98,1,1,74.1,46.4
2025-01-09T01:55:00-08:00,2025-01-09 01:55:00,41.9,41.9,41.6,0,0,4.5,182,0,0,0,0.21,0.91,197.99,31.25,99,0,0,75.4,36,29.98,1,1,74.3,46.6
2025-01-09T01:50:00-08:00,2025-01-09 01:50:00,41.7,41.7,41.4,0.9,1.1,4.5,57,0,0,0,0.21,0.91,197.99,31.26,99,0,0,75.2,36,29.98,1,1,74.1,46.4
2025-01-09T01:45:00-08:00,2025-01-09 01:45:00,41.7,41.7,41.4,0,0,4.5,326,0,0,0,0.21,0.91,197.99,31.26,99,0,0,75.2,36,29.98,1,1,74.1,46.4
2025-01-09T01:40:00-08:00,2025-01-09 01:40:00,41.7,41.7,41.4,0,0,4.5,158,0,0,0,0.21,0.91,197.99,31.26,99,0,0,75.4,36,29.98,1,1,74.3,46.6
2025-01-09T01:35:00-08:00,2025-01-09 01:35:00,41.7,41.7,41.4,0,0,4.5,271,0,0,0,0.21,0.91,197.99,31.25,99,0,0,75.4,36,29.98,1,1,74.3,46.6
2025-01-09T01:30:00-08:00,2025-01-09 01:30:00,41.7,41.7,41.4,0,0,4.5,339,0,0,0,0.21,0.91,197.99,31.26,99,0,0,75.4,36,29.98,1,1,74.3,46.6
2025-01-09T01:25:00-08:00,2025-01-09 01:25:00,41.7,41.7,41.4,1.3,2.2,4.5,257,0,0,0,0.21,0.91,197.99,31.25,99,0,0,75.6,36,29.98,1,1,74.6,46.7
2025-01-09T01:20:00-08:00,2025-01-09 01:20:00,41.9,41.9,41.6,0,0,4.5,260,0,0,0,0.21,0.91,197.99,31.25,99,0,0,75.4,36,29.98,1,1,74.3,46.6
2025-01-09T01:15:00-08:00,2025-01-09 01:15:00,41.9,41.9,41.6,0.9,1.1,4.5,75,0,0,0,0.21,0.91,197.99,31.25,99,0,0,75.7,36,29.97,1,1,74.7,46.8
2025-01-09T01:10:00-08:00,2025-01-09 01:10:00,41.7,41.7,41.4,0,0,4.5,0,0,0,0,0.21,0.91,197.99,31.25,99,0,0,75.7,36,29.97,1,1,74.7,46.8
2025-01-09T01:05:00-08:00,2025-01-09 01:05:00,41.7,41.7,41.4,0,0,4.5,166,0,0,0,0.21,0.91,197.99,31.25,99,0,0,75.7,36,29.97,1,1,74.7,46.8
2025-01-09T01:00:00-08:00,2025-01-09 01:00:00,41.7,41.7,41.4,0.7,1.1,4.5,176,0,0,0,0.21,0.91,197.99,31.25,99,0,0,75.7,36,29.98,1,1,74.7,46.8
2025-01-09T00:55:00-08:00,2025-01-09 00:55:00,41.7,41.7,41.4,0.2,1.1,4.5,68,0,0.11,0,0.21,0.91,197.99,31.25,99,0,0,75.7,36,29.98,1,1,74.7,46.8
2025-01-09T00:50:00-08:00,2025-01-09 00:50:00,41.7,41.7,41.4,0.9,1.1,4.5,55,0,0.11,0,0.21,0.91,197.99,31.26,99,0,0,75.9,36,29.98,1,1,74.9,47
2025-01-09T00:45:00-08:00,2025-01-09 00:45:00,41.7,41.7,41.4,0.7,1.1,4.5,242,0,0.11,0,0.21,0.91,197.99,31.26,99,0,0,75.7,36,29.99,1,1,74.7,46.8
2025-01-09T00:40:00-08:00,2025-01-09 00:40:00,41.7,41.7,41.4,1.8,3.4,3.4,303,0,0.11,0,0.21,0.91,197.99,31.26,99,0,0,76.1,36,29.99,1,1,75.1,47.2
2025-01-09T00:35:00-08:00,2025-01-09 00:35:00,41.7,41.7,41.4,0,0,3.4,28,0,0.11,0,0.21,0.91,197.99,31.27,99,0,0,75.9,36,29.99,1,1,74.9,47
2025-01-09T00:30:00-08:00,2025-01-09 00:30:00,41.7,41.7,41.4,0.2,1.1,3.4,10,0,0.11,0,0.21,0.91,197.99,31.26,99,0,0,75.9,36,29.99,1,1,74.9,47
2025-01-09T00:25:00-08:00,2025-01-09 00:25:00,41.7,41.7,41.4,0,0,3.4,44,0,0.11,0,0.21,0.91,197.99,31.26,99,0,0,76.1,36,29.98,1,1,75.1,47.2
2025-01-09T00:20:00-08:00,2025-01-09 00:20:00,41.7,41.7,41.4,0,0,3.4,266,0,0.11,0,0.21,0.91,197.99,31.26,99,0,0,76.1,36,29.99,1,1,75.1,47.2
2025-01-09T00:15:00-08:00,2025-01-09 00:15:00,41.7,41.7,41.4,0,0,0,316,0,0.11,0,0.21,0.91,197.99,31.26,99,0,0,75.9,36,29.99,1,1,74.9,47
2025-01-09T00:10:00-08:00,2025-01-09 00:10:00,41.7,41.7,41.4,0,0,0,313,0,0.11,0,0.21,0.91,197.99,31.26,99,0,0,76.1,36,29.99,1,1,75.1,47.2
2025-01-09T00:05:00-08:00,2025-01-09 00:05:00,41.7,41.7,41.4,0,0,0,346,0,0.11,0,0.21,0.91,197.99,31.25,99,0,0,76.3,36,29.98,1,1,75.3,47.4
2025-01-09T00:00:00-08:00,2025-01-09 00:00:00,41.7,41.7,41.4,0,0,0,300,0,0.11,0,0.21,0.91,197.99,31.26,99,0,0,76.5,36,29.99,1,1,75.5,47.5
2025-01-08T23:55:00-08:00,2025-01-08 23:55:00,41.7,41.7,41.4,0.2,1.1,4.5,282,0,0.11,0.09,0.21,0.91,197.99,31.26,99,0,0,76.3,36,29.98,1,1,75.3,47.4
2025-01-08T23:50:00-08:00,2025-01-08 23:50:00,41.7,41.7,41.4,1.3,2.2,4.5,263,0,0.11,0.09,0.21,0.91,197.99,31.26,99,0,0,76.5,36,29.99,1,1,75.5,47.5
2025-01-08T23:45:00-08:00,2025-01-08 23:45:00,41.7,41.7,41.4,0.9,1.1,4.5,241,0,0.11,0.09,0.21,0.91,197.99,31.26,99,0,0,76.6,36,29.99,1,1,75.7,47.6
2025-01-08T23:40:00-08:00,2025-01-08 23:40:00,41.7,41.7,41.4,0,0,4.5,282,0,0.11,0.09,0.21,0.91,197.99,31.25,99,0,0,76.6,36,29.98,1,1,75.7,47.6
2025-01-08T23:35:00-08:00,2025-01-08 23:35:00,41.7,41.7,41.4,0,0,4.5,324,0,0.11,0.09,0.21,0.91,197.99,31.26,99,0,0,76.8,36,29.98,1,1,75.9,47.8
2025-01-08T23:30:00-08:00,2025-01-08 23:30:00,41.7,41.7,41.4,0.2,1.1,4.5,13,0,0.11,0.09,0.21,0.91,197.99,31.26,99,0,0,76.8,36,29.98,1,1,75.9,47.8
2025-01-08T23:25:00-08:00,2025-01-08 23:25:00,41.9,41.9,41.6,0.4,1.1,4.5,217,0,0.11,0.09,0.21,0.91,197.99,31.26,99,0,0,76.8,36,29.98,1,1,75.9,47.8
2025-01-08T23:20:00-08:00,2025-01-08 23:20:00,41.9,41.9,41.6,0,0,4.5,315,0,0.11,0.09,0.21,0.91,197.99,31.25,99,0,0,77.2,36,29.98,1,1,76.3,48.2
2025-01-08T23:15:00-08:00,2025-01-08 23:15:00,41.9,41.9,41.6,0,0,4.5,297,0,0.11,0.09,0.21,0.91,197.99,31.26,99,0,0,76.8,36,29.98,1,1,75.9,47.8
2025-01-08T23:10:00-08:00,2025-01-08 23:10:00,42.1,42.1,41.8,1.3,2.2,4.5,259,0,0.11,0.09,0.21,0.91,197.99,31.26,99,0,0,77,36,29.98,1,1,76.1,48
2025-01-08T23:05:00-08:00,2025-01-08 23:05:00,42.1,42.1,41.8,0,0,4.5,276,0,0.11,0.09,0.21,0.91,197.99,31.25,99,0,0,77,36,29.97,1,1,76.1,48
2025-01-08T23:00:00-08:00,2025-01-08 23:00:00,42.1,42.1,41.8,0,0,4.5,331,0,0.11,0.09,0.21,0.91,197.99,31.25,99,0,0,76.8,36,29.97,1,1,75.9,47.8
2025-01-08T22:55:00-08:00,2025-01-08 22:55:00,42.1,42.1,41.8,0,0,4.5,326,0,0.11,0.09,0.21,0.91,197.99,31.25,99,0,0,77,36,29.98,1,1,76.1,48
2025-01-08T22:50:00-08:00,2025-01-08 22:50:00,42.1,42.1,41.8,0,0,4.5,298,0,0.11,0.09,0.21,0.91,197.99,31.25,99,0,0,77,36,29.98,1,1,76.1,48
2025-01-08T22:45:00-08:00,2025-01-08 22:45:00,42.1,42.1,41.8,0,0,4.5,337,0,0.11,0.09,0.21,0.91,197.99,31.25,99,0,0,77,36,29.98,1,1,76.1,48
2025-01-08T22:40:00-08:00,2025-01-08 22:40:00,41.9,41.9,41.6,0,0,4.5,347,0,0.11,0.09,0.21,0.91,197.99,31.25,99,0,0,77.2,37,29.97,1,1,76.4,48.9
2025-01-08T22:35:00-08:00,2025-01-08 22:35:00,41.9,41.9,41.6,0,0,4.5,19,0,0.11,0.09,0.21,0.91,197.99,31.25,99,0,0,77.2,37,29.97,1,1,76.4,48.9
2025-01-08T22:30:00-08:00,2025-01-08 22:30:00,42.1,42.1,41.8,0,0,4.5,23,0,0.11,0.09,0.21,0.91,197.99,31.25,99,0,0,77.2,37,29.98,1,1,76.4,48.9
2025-01-08T22:25:00-08:00,2025-01-08 22:25:00,42.1,42.1,41.8,0,0,4.5,284,0,0.11,0.09,0.21,0.91,197.99,31.25,99,0,0,77,36,29.97,1,1,76.1,48
2025-01-08T22:20:00-08:00,2025-01-08 22:20:00,42.1,42.1,41.8,0,0,4.5,337,0,0.11,0.09,0.21,0.91,197.99,31.25,99,0,0,77.2,37,29.97,1,1,76.4,48.9
2025-01-08T22:15:00-08:00,2025-01-08 22:15:00,42.1,42.1,41.8,0,0,4.5,341,0,0.11,0.09,0.21,0.91,197.99,31.25,99,0,0,77.4,37,29.97,1,1,76.6,49.1
2025-01-08T22:10:00-08:00,2025-01-08 22:10:00,42.1,42.1,41.8,0,0,4.5,341,0,0.11,0.09,0.21,0.91,197.99,31.24,99,0,0,77.4,36,29.96,1,1,76.5,48.3
2025-01-08T22:05:00-08:00,2025-01-08 22:05:00,42.3,42.3,42,0,0,4.5,352,0,0.11,0.09,0.21,0.91,197.99,31.24,99,0,0,77.4,36,29.96,1,1,76.5,48.3
