"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoor Battery","CO2 battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)"
2024-09-05T16:40:00-07:00,2024-09-05 16:40:00,87.3,92.1,69.7,0,0,4.5,172,0,0,0,0,0,178.93,30.79,56,3,313.2,79.2,47,29.51,1,1,79,57.2
2024-09-05T16:35:00-07:00,2024-09-05 16:35:00,85.5,88.9,68,0.4,1.1,4.5,248,0,0,0,0,0,178.93,30.79,56,3,322.7,79,47,29.51,1,1,78.8,57
2024-09-05T16:30:00-07:00,2024-09-05 16:30:00,86.5,91.3,69.9,0.2,1.1,4.5,231,0,0,0,0,0,178.93,30.79,58,3,329.2,79.2,47,29.52,1,1,79,57.2
2024-09-05T16:25:00-07:00,2024-09-05 16:25:00,86.4,90.1,68.3,0,0,4.5,248,0,0,0,0,0,178.93,30.8,55,3,340.5,78.8,47,29.52,1,1,78.6,56.8
2024-09-05T16:20:00-07:00,2024-09-05 16:20:00,87.1,91.3,68.9,1.1,1.1,4.5,349,0,0,0,0,0,178.93,30.8,55,3,348.8,79,47,29.52,1,1,78.8,57
2024-09-05T16:15:00-07:00,2024-09-05 16:15:00,86.7,91.7,70.1,1.6,2.2,4.5,249,0,0,0,0,0,178.93,30.8,58,3,363.5,79,47,29.52,1,1,78.8,57
2024-09-05T16:10:00-07:00,2024-09-05 16:10:00,85.3,88.8,68.3,1.1,1.1,4.5,289,0,0,0,0,0,178.93,30.8,57,3,373.5,79.2,47,29.52,1,1,79,57.2
2024-09-05T16:05:00-07:00,2024-09-05 16:05:00,85.1,88.8,68.6,0.9,1.1,4.5,212,0,0,0,0,0,178.93,30.8,58,3,383.4,78.8,47,29.53,1,1,78.6,56.8
2024-09-05T16:00:00-07:00,2024-09-05 16:00:00,86,90.4,69.5,0.4,1.1,4.5,223,0,0,0,0,0,178.93,30.8,58,3,392.1,78.8,47,29.52,1,1,78.6,56.8
2024-09-05T15:55:00-07:00,2024-09-05 15:55:00,86,89.7,68.4,0,0,4.5,271,0,0,0,0,0,178.93,30.8,56,3,404.7,78.6,47,29.52,1,1,78.4,56.7
2024-09-05T15:50:00-07:00,2024-09-05 15:50:00,85.3,88.5,67.8,0.7,1.1,4.5,246,0,0,0,0,0,178.93,30.8,56,3,405.2,78.8,47,29.53,1,1,78.6,56.8
2024-09-05T15:45:00-07:00,2024-09-05 15:45:00,84.9,88.2,67.9,1.8,2.2,4.5,57,0,0,0,0,0,178.93,30.8,57,4,415.6,78.8,47,29.52,1,1,78.6,56.8
2024-09-05T15:40:00-07:00,2024-09-05 15:40:00,85.1,88.5,68.1,0.9,1.1,4.5,195,0,0,0,0,0,178.93,30.81,57,4,423.3,78.4,47,29.53,1,1,78.1,56.5
2024-09-05T15:35:00-07:00,2024-09-05 15:35:00,85.5,88.9,68,0.2,1.1,4.5,196,0,0,0,0,0,178.93,30.8,56,4,432.4,78.4,47,29.53,1,1,78.1,56.5
2024-09-05T15:30:00-07:00,2024-09-05 15:30:00,86,90.1,69,0.9,1.1,4.5,255,0,0,0,0,0,178.93,30.8,57,4,440.7,78.3,47,29.53,1,1,78,56.4
2024-09-05T15:25:00-07:00,2024-09-05 15:25:00,87.1,91.7,69.5,0.2,1.1,4.5,252,0,0,0,0,0,178.93,30.82,56,4,442.9,78.4,47,29.54,1,1,78.1,56.5
2024-09-05T15:20:00-07:00,2024-09-05 15:20:00,86,89.4,67.9,0.9,1.1,4.5,234,0,0,0,0,0,178.93,30.82,55,4,450.2,78.3,47,29.54,1,1,78,56.4
2024-09-05T15:15:00-07:00,2024-09-05 15:15:00,86.5,90.6,68.9,1.1,1.1,4.5,251,0,0,0,0,0,178.93,30.82,56,4,464.1,78.3,48,29.54,1,1,78.1,57
2024-09-05T15:10:00-07:00,2024-09-05 15:10:00,86.2,90.8,69.7,0.4,1.1,4.5,229,0,0,0,0,0,178.93,30.81,58,4,465,78.1,47,29.53,1,1,77.8,56.2
2024-09-05T15:05:00-07:00,2024-09-05 15:05:00,85.1,88.5,68.1,0.2,1.1,4.5,241,0,0,0,0,0,178.93,30.82,57,4,469.3,78.1,48,29.54,1,1,77.9,56.8
2024-09-05T15:00:00-07:00,2024-09-05 15:00:00,84.9,88.5,68.4,0.2,1.1,4.5,253,0,0,0,0,0,178.93,30.82,58,4,478.8,77.9,48,29.54,1,1,77.6,56.6
2024-09-05T14:55:00-07:00,2024-09-05 14:55:00,86.5,91,69.4,0.7,1.1,4.5,276,0,0,0,0,0,178.93,30.82,57,4,485.8,77.9,47,29.54,1,1,77.6,56
2024-09-05T14:50:00-07:00,2024-09-05 14:50:00,86.2,90.4,69.1,0,0,4.5,224,0,0,0,0,0,178.93,30.82,57,4,489.7,77.9,48,29.55,1,1,77.6,56.6
2024-09-05T14:45:00-07:00,2024-09-05 14:45:00,85.8,89.1,67.7,0,0,4.5,214,0,0,0,0,0,178.93,30.82,55,4,483.6,77.9,48,29.55,1,1,77.6,56.6
2024-09-05T14:40:00-07:00,2024-09-05 14:40:00,86,89.7,68.4,0,0,4.5,252,0,0,0,0,0,178.93,30.82,56,4,496.7,78.1,48,29.55,1,1,77.9,56.8
2024-09-05T14:35:00-07:00,2024-09-05 14:35:00,86,90.1,69,0.4,1.1,4.5,153,0,0,0,0,0,178.93,30.82,57,4,505.7,77.9,48,29.55,1,1,77.6,56.6
2024-09-05T14:30:00-07:00,2024-09-05 14:30:00,84.4,87.9,68.5,0.2,1.1,4.5,237,0,0,0,0,0,178.93,30.82,59,5,522.3,77.7,48,29.55,1,1,77.4,56.4
2024-09-05T14:25:00-07:00,2024-09-05 14:25:00,83.8,87.2,68.4,0.2,1.1,4.5,241,0,0,0,0,0,178.93,30.83,60,5,519.7,77.5,48,29.55,1,1,77.2,56.2
2024-09-05T14:20:00-07:00,2024-09-05 14:20:00,85.1,88.8,68.6,0,0,4.5,218,0,0,0,0,0,178.93,30.82,58,5,528.7,77.5,47,29.55,1,1,77.2,55.7
2024-09-05T14:15:00-07:00,2024-09-05 14:15:00,84,87.8,69.1,0.4,1.1,4.5,275,0,0,0,0,0,178.93,30.82,61,5,538.3,77.4,47,29.55,1,1,77,55.6
2024-09-05T14:10:00-07:00,2024-09-05 14:10:00,84.4,87.6,68,0.7,1.1,4.5,288,0,0,0,0,0,178.93,30.83,58,5,540,77.2,47,29.55,1,1,76.8,55.4
2024-09-05T14:05:00-07:00,2024-09-05 14:05:00,85.5,88.9,68,0.2,1.1,4.5,214,0,0,0,0,0,178.93,30.83,56,5,548.7,77.4,47,29.56,1,1,77,55.6
2024-09-05T14:00:00-07:00,2024-09-05 14:00:00,84.9,88.8,68.9,0,0,4.5,232,0,0,0,0,0,178.93,30.84,59,5,559.6,77.2,47,29.56,1,1,76.8,55.4
2024-09-05T13:55:00-07:00,2024-09-05 13:55:00,84.2,87.3,67.8,1.3,2.2,4.5,226,0,0,0,0,0,178.93,30.83,58,5,550,77,47,29.55,1,1,76.6,55.2
2024-09-05T13:50:00-07:00,2024-09-05 13:50:00,84.7,88.4,68.8,0,0,4.5,233,0,0,0,0,0,178.93,30.84,59,5,565.7,76.8,47,29.57,1,1,76.4,55
2024-09-05T13:45:00-07:00,2024-09-05 13:45:00,83.7,87,68.3,0,0,4.5,240,0,0,0,0,0,178.93,30.84,60,5,559.6,77,47,29.57,1,1,76.6,55.2
2024-09-05T13:40:00-07:00,2024-09-05 13:40:00,82.8,85.8,67.9,1.3,2.2,4.5,242,0,0,0,0,0,178.93,30.83,61,5,569.1,77,47,29.56,1,1,76.6,55.2
2024-09-05T13:35:00-07:00,2024-09-05 13:35:00,82.8,86.1,68.4,0.2,1.1,4.5,258,0,0,0,0,0,178.93,30.84,62,5,576.1,77.2,48,29.56,1,1,76.9,56
2024-09-05T13:30:00-07:00,2024-09-05 13:30:00,82,84.8,67.7,0.9,2.2,4.5,233,0,0,0,0,0,178.93,30.84,62,5,571.7,77.2,48,29.56,1,1,76.9,56
2024-09-05T13:25:00-07:00,2024-09-05 13:25:00,81.5,84.6,68.6,1.1,1.1,4.5,238,0,0,0,0,0,178.93,30.84,65,5,582.1,77.2,48,29.56,1,1,76.9,56
2024-09-05T13:20:00-07:00,2024-09-05 13:20:00,82,85,68.1,0.4,1.1,4.5,244,0,0,0,0,0,178.93,30.84,63,5,589,76.6,49,29.57,1,1,76.3,56
2024-09-05T13:15:00-07:00,2024-09-05 13:15:00,82,84.8,67.7,1.1,2.2,4.5,272,0,0,0,0,0,178.93,30.84,62,5,561.3,77,49,29.57,1,1,76.7,56.4
2024-09-05T13:10:00-07:00,2024-09-05 13:10:00,81.9,84.8,68,0,0,4.5,220,0,0,0,0,0,178.93,30.84,63,5,527.5,77.2,50,29.57,1,1,77,57.1
2024-09-05T13:05:00-07:00,2024-09-05 13:05:00,81,83.4,66.7,0.7,1.1,4.5,278,0,0,0,0,0,178.93,30.84,62,5,518.8,77.9,51,29.57,1,1,77.8,58.3
2024-09-05T13:00:00-07:00,2024-09-05 13:00:00,81,83.7,67.7,1.3,2.2,4.5,86,0,0,0,0,0,178.93,30.84,64,5,535.7,78.3,52,29.57,1,1,78.3,59.2
2024-09-05T12:55:00-07:00,2024-09-05 12:55:00,80.2,82.5,66.9,1.8,2.2,4.5,220,0,0,0,0,0,178.93,30.84,64,5,576.1,78.8,53,29.57,1,1,78.9,60.2
2024-09-05T12:50:00-07:00,2024-09-05 12:50:00,80.1,82.4,66.8,0.4,1.1,4.5,223,0,0,0,0,0,178.93,30.84,64,5,596,79.3,52,29.57,1,1,79.4,60.1
2024-09-05T12:45:00-07:00,2024-09-05 12:45:00,79.2,80,67.3,0.2,1.1,4.5,256,0,0,0,0,0,178.93,30.85,67,5,583.4,79.5,52,29.57,1,1,79.6,60.3
2024-09-05T12:40:00-07:00,2024-09-05 12:40:00,79.5,80.3,67.1,1.3,2.2,4.5,275,0,0,0,0,0,178.93,30.85,66,5,579.1,79.2,52,29.57,1,1,79.3,60
2024-09-05T12:35:00-07:00,2024-09-05 12:35:00,79,79.7,67.1,1.1,1.1,4.5,290,0,0,0,0,0,178.93,30.85,67,5,573.9,79.3,52,29.58,1,1,79.4,60.1
2024-09-05T12:30:00-07:00,2024-09-05 12:30:00,79.3,80,66.9,0.9,1.1,4.5,252,0,0,0,0,0,178.93,30.85,66,5,568.3,79.2,52,29.57,1,1,79.3,60
2024-09-05T12:25:00-07:00,2024-09-05 12:25:00,79,79.8,67.5,0.9,1.1,4.5,181,0,0,0,0,0,178.93,30.86,68,5,564.3,79,52,29.58,1,1,79,59.8
2024-09-05T12:20:00-07:00,2024-09-05 12:20:00,78.6,79.3,66.3,0.2,1.1,4.5,348,0,0,0,0,0,178.93,30.86,66,5,563.8,78.8,52,29.58,1,1,78.8,59.7
2024-09-05T12:15:00-07:00,2024-09-05 12:15:00,77.2,77.8,65.8,0.2,1.1,4.5,229,0,0,0,0,0,178.93,30.86,68,5,568.3,78.6,52,29.58,1,1,78.6,59.5
2024-09-05T12:10:00-07:00,2024-09-05 12:10:00,76.8,77.5,66.3,1.8,2.2,4.5,230,0,0,0,0,0,178.93,30.86,70,5,571.3,78.6,52,29.59,1,1,78.6,59.5
2024-09-05T12:05:00-07:00,2024-09-05 12:05:00,76.8,77.4,65.8,1.6,2.2,4.5,267,0,0,0,0,0,178.93,30.86,69,5,574.4,78.4,52,29.59,1,1,78.4,59.3
2024-09-05T12:00:00-07:00,2024-09-05 12:00:00,76.5,77.1,65.6,1.1,2.2,4.5,207,0,0,0,0,0,178.93,30.86,69,5,584.3,78.3,52,29.58,1,1,78.3,59.2
2024-09-05T11:55:00-07:00,2024-09-05 11:55:00,76.5,77.2,66.8,0.9,2.2,4.5,223,0,0,0,0,0,178.93,30.87,72,5,579.1,78.3,52,29.59,1,1,78.3,59.2
2024-09-05T11:50:00-07:00,2024-09-05 11:50:00,76.3,77,66.6,2,2.2,4.5,241,0,0,0,0,0,178.93,30.87,72,5,579.5,78.1,52,29.59,1,1,78.1,59
2024-09-05T11:45:00-07:00,2024-09-05 11:45:00,75.6,76.2,65.5,1.1,2.2,4.5,234,0,0,0,0,0,178.93,30.87,71,5,592.1,77.9,52,29.6,1,1,77.8,58.8
2024-09-05T11:40:00-07:00,2024-09-05 11:40:00,76.3,76.9,65.8,1.8,2.2,4.5,218,0,0,0,0,0,178.93,30.87,70,6,618.5,77.7,52,29.59,1,1,77.6,58.7
2024-09-05T11:35:00-07:00,2024-09-05 11:35:00,76.3,76.9,65.8,2.2,2.2,4.5,266,0,0,0,0,0,178.93,30.87,70,6,633.7,77.7,52,29.59,1,1,77.6,58.7
2024-09-05T11:30:00-07:00,2024-09-05 11:30:00,76.8,77.4,65.8,2.5,3.4,4.5,249,0,0,0,0,0,178.93,30.87,69,6,639,77.7,52,29.59,1,1,77.6,58.7
2024-09-05T11:25:00-07:00,2024-09-05 11:25:00,76.3,76.9,65.4,0.2,1.1,4.5,219,0,0,0,0,0,178.93,30.86,69,4,507.4,77.5,52,29.59,1,1,77.4,58.5
2024-09-05T11:20:00-07:00,2024-09-05 11:20:00,75,75.4,64.1,0,0,4.5,297,0,0,0,0,0,178.93,30.87,69,2,282.8,77.4,53,29.59,1,1,77.3,58.9
2024-09-05T11:15:00-07:00,2024-09-05 11:15:00,74.8,75.2,63.9,1.1,1.1,4.5,180,0,0,0,0,0,178.93,30.87,69,0,76.3,77.2,53,29.6,1,1,77.1,58.7
2024-09-05T11:10:00-07:00,2024-09-05 11:10:00,74.5,74.9,63.6,1.8,2.2,4.5,105,0,0,0,0,0,178.93,30.87,69,0,74.5,77.2,53,29.6,1,1,77.1,58.7
2024-09-05T11:05:00-07:00,2024-09-05 11:05:00,74.1,74.5,64.1,0.7,1.1,4.5,64,0,0,0,0,0,178.93,30.87,71,0,79.3,77,52,29.59,1,1,76.8,58
2024-09-05T11:00:00-07:00,2024-09-05 11:00:00,73.8,74.2,63.4,1.8,2.2,4.5,98,0,0,0,0,0,178.93,30.87,70,0,83.7,77.2,52,29.59,1,1,77.1,58.2
2024-09-05T10:55:00-07:00,2024-09-05 10:55:00,73,73.3,63,0,0,4.5,338,0,0,0,0,0,178.93,30.88,71,0,66.3,77.2,52,29.6,1,1,77.1,58.2
2024-09-05T10:50:00-07:00,2024-09-05 10:50:00,73,73.4,63.4,2.9,3.4,4.5,53,0,0,0,0,0,178.93,30.87,72,0,60.7,76.8,52,29.6,1,1,76.6,57.8
2024-09-05T10:45:00-07:00,2024-09-05 10:45:00,73.6,74.1,64.4,0.4,1.1,4.5,81,0,0,0,0,0,178.93,30.87,73,0,96.7,76.8,52,29.6,1,1,76.6,57.8
2024-09-05T10:40:00-07:00,2024-09-05 10:40:00,73.4,73.8,63.4,1.1,1.1,4.5,67,0,0,0,0,0,178.93,30.88,71,2,230.2,76.8,52,29.6,1,1,76.6,57.8
2024-09-05T10:35:00-07:00,2024-09-05 10:35:00,72.3,72.7,63.1,0.9,2.2,4.5,337,0,0,0,0,0,178.93,30.88,73,5,577.3,77,52,29.61,1,1,76.8,58
2024-09-05T10:31:00-07:00,2024-09-05 10:31:00,71.8,72.2,63.1,0.7,1.1,4.5,153,0,0,0,0,0,178.93,30.87,74,3,335.3,76.8,52,29.6,1,1,76.6,57.8
2024-09-05T10:25:00-07:00,2024-09-05 10:25:00,71.1,71.5,63.1,0.9,1.1,4.5,173,0,0,0,0,0,178.93,30.87,76,1,185.2,77,52,29.6,1,1,76.8,58
2024-09-05T10:20:00-07:00,2024-09-05 10:20:00,70.9,71.2,62.6,2.7,3.4,4.5,58,0,0,0,0,0,178.93,30.88,75,1,141.4,77,52,29.61,1,1,76.8,58
2024-09-05T10:15:00-07:00,2024-09-05 10:15:00,70.5,70.8,62.6,2.7,3.4,4.5,84,0,0,0,0,0,178.93,30.88,76,0,92.7,77,52,29.6,1,1,76.8,58
2024-09-05T10:11:00-07:00,2024-09-05 10:11:00,70.3,70.6,62.4,2.5,3.4,4.5,63,0,0,0,0,0,178.93,30.88,76,0,82.8,77,52,29.6,1,1,76.8,58
2024-09-05T10:05:00-07:00,2024-09-05 10:05:00,69.8,70.1,62.3,1.1,1.1,4.5,58,0,0,0,0,0,178.93,30.88,77,1,114.5,77,52,29.61,1,1,76.8,58
2024-09-05T10:00:00-07:00,2024-09-05 10:00:00,69.6,69.9,62.4,0.9,1.1,4.5,109,0,0,0,0,0,178.93,30.87,78,0,54.2,77,52,29.6,1,1,76.8,58
2024-09-05T09:55:00-07:00,2024-09-05 09:55:00,69.6,69.9,62.4,1.3,2.2,4.5,95,0,0,0,0,0,178.93,30.88,78,1,168.2,77,51,29.61,1,1,76.8,57.5
2024-09-05T09:51:00-07:00,2024-09-05 09:51:00,69.6,69.9,62.4,2.2,2.2,4.5,89,0,0,0,0,0,178.93,30.88,78,1,141.8,77,51,29.6,1,1,76.8,57.5
2024-09-05T09:45:00-07:00,2024-09-05 09:45:00,69.4,69.7,61.9,2,2.2,4.5,47,0,0,0,0,0,178.93,30.89,77,1,188.3,76.6,51,29.61,1,1,76.4,57.1
2024-09-05T09:40:00-07:00,2024-09-05 09:40:00,68.9,69.2,61.7,3.4,4.5,4.5,83,0,0,0,0,0,178.93,30.88,78,2,226.4,76.6,51,29.61,1,1,76.4,57.1
2024-09-05T09:35:00-07:00,2024-09-05 09:35:00,67.3,67.3,61.3,0.7,2.2,3.4,130,0,0,0,0,0,178.93,30.88,81,2,297.5,76.6,51,29.6,1,1,76.4,57.1
2024-09-05T09:31:00-07:00,2024-09-05 09:31:00,66.9,66.9,61.6,0.7,1.1,2.2,61,0,0,0,0,0,178.93,30.87,83,1,149.1,76.3,51,29.6,1,1,76,56.8
2024-09-05T09:25:00-07:00,2024-09-05 09:25:00,66.2,66.2,61.6,0.9,1.1,2.2,88,0,0,0,0,0,178.93,30.88,85,0,45,76.5,51,29.61,1,1,76.2,57
2024-09-05T09:20:00-07:00,2024-09-05 09:20:00,65.8,65.8,61.5,1.8,2.2,2.2,127,0,0,0,0,0,178.93,30.88,86,0,40.7,76.5,51,29.61,1,1,76.2,57
2024-09-05T09:15:00-07:00,2024-09-05 09:15:00,65.5,65.5,61.2,1.8,2.2,2.2,81,0,0,0,0,0,178.93,30.88,86,0,40.2,76.5,51,29.61,1,1,76.2,57
2024-09-05T09:11:00-07:00,2024-09-05 09:11:00,65.3,65.3,61,0.7,1.1,2.2,166,0,0,0,0,0,178.93,30.88,86,0,39.4,76.6,51,29.61,1,1,76.4,57.1
2024-09-05T09:05:00-07:00,2024-09-05 09:05:00,64.6,64.6,60.6,0.9,1.1,2.2,354,0,0,0,0,0,178.93,30.88,87,0,38.5,76.6,51,29.61,1,1,76.4,57.1
2024-09-05T09:00:00-07:00,2024-09-05 09:00:00,64,64,61,1.1,1.1,2.2,109,0,0,0,0,0,178.93,30.88,90,0,36.8,76.6,51,29.61,1,1,76.4,57.1
2024-09-05T08:55:00-07:00,2024-09-05 08:55:00,63.9,63.9,60.9,0.9,1.1,2.2,13,0,0,0,0,0,178.93,30.88,90,0,36,76.6,51,29.61,1,1,76.4,57.1
2024-09-05T08:51:00-07:00,2024-09-05 08:51:00,63.7,63.7,60.7,0.2,1.1,2.2,168,0,0,0,0,0,178.93,30.88,90,0,36,76.3,51,29.61,1,1,76,56.8
2024-09-05T08:45:00-07:00,2024-09-05 08:45:00,63.1,63.1,60.4,0,0,2.2,3,0,0,0,0,0,178.93,30.89,91,0,36,76.5,51,29.61,1,1,76.2,57
2024-09-05T08:40:00-07:00,2024-09-05 08:40:00,62.6,62.6,60.2,0.2,1.1,2.2,32,0,0,0,0,0,178.93,30.89,92,0,33.8,76.5,51,29.61,1,1,76.2,57
2024-09-05T08:35:00-07:00,2024-09-05 08:35:00,62.2,62.2,60.1,0,0,2.2,350,0,0,0,0,0,178.93,30.89,93,0,32.9,76.5,50,29.61,1,1,76.2,56.5
2024-09-05T08:31:00-07:00,2024-09-05 08:31:00,61.9,61.9,59.9,0,0,1.1,32,0,0,0,0,0,178.93,30.89,93,0,33.4,76.5,50,29.62,1,1,76.2,56.5
2024-09-05T08:25:00-07:00,2024-09-05 08:25:00,61.7,61.7,59.7,0,0,1.1,32,0,0,0,0,0,178.93,30.89,93,0,32,76.3,50,29.62,1,1,76,56.3
2024-09-05T08:20:00-07:00,2024-09-05 08:20:00,61.7,61.7,59.7,0,0,1.1,31,0,0,0,0,0,178.93,30.89,93,0,31.2,76.3,50,29.61,1,1,76,56.3
2024-09-05T08:15:00-07:00,2024-09-05 08:15:00,61.5,61.5,59.5,0,0,1.1,26,0,0,0,0,0,178.93,30.89,93,0,30.3,76.3,50,29.61,1,1,76,56.3
2024-09-05T08:11:00-07:00,2024-09-05 08:11:00,61.2,61.2,59.2,0,0,1.1,25,0,0,0,0,0,178.93,30.89,93,0,29.9,76.3,50,29.62,1,1,76,56.3
2024-09-05T08:05:00-07:00,2024-09-05 08:05:00,61.3,61.3,59.3,0,0,1.1,25,0,0,0,0,0,178.93,30.89,93,0,29.5,76.3,50,29.61,1,1,76,56.3
2024-09-05T08:00:00-07:00,2024-09-05 08:00:00,61.2,61.2,59.2,0,0,1.1,29,0,0,0,0,0,178.93,30.89,93,0,27.6,76.3,50,29.61,1,1,76,56.3
2024-09-05T07:55:00-07:00,2024-09-05 07:55:00,61,61,59.3,0.7,1.1,1.1,31,0,0,0,0,0,178.93,30.89,94,0,26.8,76.3,50,29.61,1,1,76,56.3
2024-09-05T07:51:00-07:00,2024-09-05 07:51:00,60.6,60.6,59.2,0,0,1.1,26,0,0,0,0,0,178.93,30.89,95,0,25.9,76.3,50,29.61,1,1,76,56.3
2024-09-05T07:45:00-07:00,2024-09-05 07:45:00,60.1,60.1,58.7,0.2,1.1,1.1,25,0,0,0,0,0,178.93,30.89,95,0,25.1,76.5,50,29.62,1,1,76.2,56.5
2024-09-05T07:40:00-07:00,2024-09-05 07:40:00,59.7,59.7,58.3,0,0,1.1,24,0,0,0,0,0,178.93,30.89,95,0,23.4,76.1,50,29.61,1,1,75.8,56.1
2024-09-05T07:35:00-07:00,2024-09-05 07:35:00,59.9,59.9,58.5,0,0,1.1,24,0,0,0,0,0,178.93,30.89,95,0,22.5,76.3,50,29.61,1,1,76,56.3
2024-09-05T07:30:00-07:00,2024-09-05 07:30:00,60.1,60.1,58.4,0,0,1.1,24,0,0,0,0,0,178.93,30.89,94,0,21.2,76.3,50,29.62,1,1,76,56.3
2024-09-05T07:25:00-07:00,2024-09-05 07:25:00,60.4,60.4,58.7,0,0,1.1,24,0,0,0,0,0,178.93,30.89,94,0,18.6,76.3,50,29.61,1,1,76,56.3
2024-09-05T07:20:00-07:00,2024-09-05 07:20:00,60.4,60.4,58.7,0,0,1.1,24,0,0,0,0,0,178.93,30.89,94,0,18.1,76.5,50,29.61,1,1,76.2,56.5
2024-09-05T07:15:00-07:00,2024-09-05 07:15:00,60.4,60.4,58.7,0.2,1.1,1.1,25,0,0,0,0,0,178.93,30.89,94,0,16.4,76.3,50,29.61,1,1,76,56.3
2024-09-05T07:10:00-07:00,2024-09-05 07:10:00,60.3,60.3,58.9,0,0,1.1,24,0,0,0,0,0,178.93,30.88,95,0,13.8,76.5,50,29.61,1,1,76.2,56.5
2024-09-05T07:05:00-07:00,2024-09-05 07:05:00,60.1,60.1,58.7,0.2,1.1,1.1,25,0,0,0,0,0,178.93,30.89,95,0,12.5,76.6,50,29.61,1,1,76.3,56.5
2024-09-05T07:00:00-07:00,2024-09-05 07:00:00,60.1,60.1,58.7,0.7,1.1,1.1,66,0,0,0,0,0,178.93,30.89,95,0,10.8,76.6,50,29.61,1,1,76.3,56.5
2024-09-05T06:55:00-07:00,2024-09-05 06:55:00,59.9,59.9,58.5,0.7,1.1,1.1,33,0,0,0,0,0,178.93,30.89,95,0,9.5,76.6,50,29.62,1,1,76.3,56.5
2024-09-05T06:50:00-07:00,2024-09-05 06:50:00,59.9,59.9,58.5,0,0,1.1,31,0,0,0,0,0,178.93,30.88,95,0,6.5,76.6,50,29.61,1,1,76.3,56.5
2024-09-05T06:45:00-07:00,2024-09-05 06:45:00,59.9,59.9,58.5,0,0,1.1,31,0,0,0,0,0,178.93,30.88,95,0,4.3,76.5,50,29.61,1,1,76.2,56.5
2024-09-05T06:40:00-07:00,2024-09-05 06:40:00,59.9,59.9,58.5,0,0,1.1,30,0,0,0,0,0,178.93,30.89,95,0,2.6,76.6,50,29.61,1,1,76.3,56.5
2024-09-05T06:35:00-07:00,2024-09-05 06:35:00,59.9,59.9,58.8,0,0,1.1,30,0,0,0,0,0,178.93,30.88,96,0,0.8,76.5,50,29.61,1,1,76.2,56.5
2024-09-05T06:30:00-07:00,2024-09-05 06:30:00,59.7,59.7,58.3,0,0,1.1,31,0,0,0,0,0,178.93,30.88,95,0,0.4,76.3,50,29.61,1,1,76,56.3
2024-09-05T06:25:00-07:00,2024-09-05 06:25:00,60.1,60.1,59,0,0,1.1,31,0,0,0,0,0,178.93,30.88,96,0,0,76.6,50,29.61,1,1,76.3,56.5
2024-09-05T06:20:00-07:00,2024-09-05 06:20:00,60.1,60.1,59,0,0,1.1,30,0,0,0,0,0,178.93,30.89,96,0,0,76.6,50,29.61,1,1,76.3,56.5
2024-09-05T06:15:00-07:00,2024-09-05 06:15:00,60.1,60.1,59,0,0,1.1,31,0,0,0,0,0,178.93,30.89,96,0,0,76.6,50,29.61,1,1,76.3,56.5
2024-09-05T06:10:00-07:00,2024-09-05 06:10:00,60.3,60.3,59.2,0,0,1.1,31,0,0,0,0,0,178.93,30.88,96,0,0,76.6,50,29.61,1,1,76.3,56.5
2024-09-05T06:05:00-07:00,2024-09-05 06:05:00,60.3,60.3,59.2,0,0,1.1,31,0,0,0,0,0,178.93,30.88,96,0,0,76.6,50,29.61,1,1,76.3,56.5
2024-09-05T06:00:00-07:00,2024-09-05 06:00:00,60.4,60.4,59.3,0,0,1.1,31,0,0,0,0,0,178.93,30.88,96,0,0,76.8,50,29.61,1,1,76.5,56.7
2024-09-05T05:55:00-07:00,2024-09-05 05:55:00,60.4,60.4,59.3,0,0,1.1,31,0,0,0,0,0,178.93,30.89,96,0,0,76.6,50,29.61,1,1,76.3,56.5
2024-09-05T05:50:00-07:00,2024-09-05 05:50:00,60.4,60.4,59.3,0,0,1.1,31,0,0,0,0,0,178.93,30.88,96,0,0,76.6,50,29.61,1,1,76.3,56.5
2024-09-05T05:45:00-07:00,2024-09-05 05:45:00,60.4,60.4,59.3,0,0,1.1,31,0,0,0,0,0,178.93,30.88,96,0,0,76.6,50,29.61,1,1,76.3,56.5
2024-09-05T05:40:00-07:00,2024-09-05 05:40:00,60.6,60.6,59.5,0,0,1.1,31,0,0,0,0,0,178.93,30.88,96,0,0,76.6,50,29.61,1,1,76.3,56.5
2024-09-05T05:35:00-07:00,2024-09-05 05:35:00,60.8,60.8,59.7,0,0,1.1,31,0,0,0,0,0,178.93,30.88,96,0,0,77,50,29.61,1,1,76.8,56.9
2024-09-05T05:30:00-07:00,2024-09-05 05:30:00,60.8,60.8,59.7,0,0,1.1,31,0,0,0,0,0,178.93,30.88,96,0,0,77,50,29.61,1,1,76.8,56.9
2024-09-05T05:25:00-07:00,2024-09-05 05:25:00,60.8,60.8,59.7,0,0,1.1,32,0,0,0,0,0,178.93,30.88,96,0,0,76.8,50,29.61,1,1,76.5,56.7
