"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoor Battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)","CO2 battery"
2024-05-31T13:10:00-07:00,2024-05-31 13:10:00,64.8,64.8,51,1.3,2.2,6.9,26,0,0,0,0.88,3.19,172.63,30.88,61,6,685,77.9,38,29.61,1,77.2,50.2,1
2024-05-31T13:05:00-07:00,2024-05-31 13:05:00,65.1,65.1,50,1.1,1.1,6.9,192,0,0,0,0.88,3.19,172.63,30.88,58,6,698.4,77.9,38,29.61,1,77.2,50.2,1
2024-05-31T13:00:00-07:00,2024-05-31 13:00:00,63.7,63.7,49.5,0.9,1.1,6.9,162,0,0,0,0.88,3.19,172.63,30.89,60,7,731.8,77.9,38,29.62,1,77.2,50.2,1
2024-05-31T12:55:00-07:00,2024-05-31 12:55:00,65.3,65.3,49.7,0.4,1.1,6.9,50,0,0,0,0.88,3.19,172.63,30.89,57,7,727,77.7,38,29.61,1,77,50,1
2024-05-31T12:50:00-07:00,2024-05-31 12:50:00,63.3,63.3,50.5,0.7,1.1,6.9,107,0,0,0,0.88,3.19,172.63,30.89,63,7,749.5,77.7,38,29.62,1,77,50,1
2024-05-31T12:45:00-07:00,2024-05-31 12:45:00,65.1,65.1,49.5,2.5,3.4,6.9,143,0,0,0,0.88,3.19,172.63,30.9,57,6,711.4,77.5,38,29.62,1,76.7,49.9,1
2024-05-31T12:40:00-07:00,2024-05-31 12:40:00,64,64,51.6,0.4,1.1,6.9,325,0,0,0,0.88,3.19,172.63,30.9,64,7,724,77.7,38,29.62,1,77,50,1
2024-05-31T12:35:00-07:00,2024-05-31 12:35:00,62.4,62.4,50.5,1.3,2.2,6.9,305,0,0,0,0.88,3.19,172.63,30.9,65,6,710,77.4,38,29.62,1,76.6,49.8,1
2024-05-31T12:30:00-07:00,2024-05-31 12:30:00,62.4,62.4,49.6,2.9,3.4,6.9,309,0,0,0,0.88,3.19,172.63,30.9,63,6,711.9,77.4,38,29.62,1,76.6,49.8,1
2024-05-31T12:25:00-07:00,2024-05-31 12:25:00,63.5,63.5,49.4,2.7,3.4,6.9,55,0,0,0,0.88,3.19,172.63,30.91,60,6,713.6,77.4,38,29.63,1,76.6,49.8,1
2024-05-31T12:20:00-07:00,2024-05-31 12:20:00,62.2,62.2,52.3,0.7,1.1,6.9,216,0,0,0,0.88,3.19,172.63,30.9,70,7,720.6,77.4,38,29.63,1,76.6,49.8,1
2024-05-31T12:15:00-07:00,2024-05-31 12:15:00,62.1,62.1,52.2,1.3,2.2,6.9,339,0,0,0,0.88,3.19,172.63,30.91,70,7,728.8,77.2,38,29.63,1,76.4,49.6,1
2024-05-31T12:10:00-07:00,2024-05-31 12:10:00,61.5,61.5,52,1.3,2.2,6.9,240,0,0,0,0.88,3.19,172.63,30.91,71,6,716.2,77.2,38,29.63,1,76.4,49.6,1
2024-05-31T12:05:00-07:00,2024-05-31 12:05:00,61,61,52.3,1.8,2.2,6.9,279,0,0,0,0.88,3.19,172.63,30.91,73,7,735.2,77,38,29.63,1,76.2,49.4,1
2024-05-31T12:00:00-07:00,2024-05-31 12:00:00,61.3,61.3,51.8,2.5,3.4,6.9,233,0,0,0,0.88,3.19,172.63,30.92,71,7,741.4,77,38,29.64,1,76.2,49.4,1
2024-05-31T11:55:00-07:00,2024-05-31 11:55:00,63,63,51,0.7,1.1,6.9,341,0,0,0,0.88,3.19,172.63,30.92,65,7,766.9,77,38,29.64,1,76.2,49.4,1
2024-05-31T11:50:00-07:00,2024-05-31 11:50:00,62.2,62.2,52.3,0.9,1.1,6.9,2,0,0,0,0.88,3.19,172.63,30.92,70,7,758.2,77,38,29.64,1,76.2,49.4,1
2024-05-31T11:45:00-07:00,2024-05-31 11:45:00,61.5,61.5,50.8,0.7,1.1,6.9,241,0,0,0,0.88,3.19,172.63,30.92,68,7,753.5,77,38,29.64,1,76.2,49.4,1
2024-05-31T11:40:00-07:00,2024-05-31 11:40:00,61.9,61.9,51.6,0.9,1.1,6.9,337,0,0,0,0.88,3.19,172.63,30.92,69,7,757.4,77,38,29.64,1,76.2,49.4,1
2024-05-31T11:35:00-07:00,2024-05-31 11:35:00,60.8,60.8,51,0.9,1.1,6.9,321,0,0,0,0.88,3.19,172.63,30.92,70,7,747.8,76.8,38,29.64,1,76,49.3,1
2024-05-31T11:30:00-07:00,2024-05-31 11:30:00,59.4,59.4,51.1,0.7,1.1,6.9,358,0,0,0,0.88,3.19,172.63,30.92,74,7,779.9,77,38,29.65,1,76.2,49.4,1
2024-05-31T11:25:00-07:00,2024-05-31 11:25:00,59.9,59.9,51.2,1.1,2.2,6.9,64,0,0,0,0.88,3.19,172.63,30.93,73,7,796,77,38,29.66,1,76.2,49.4,1
2024-05-31T11:20:00-07:00,2024-05-31 11:20:00,60.3,60.3,52,0.2,1.1,6.9,351,0,0,0,0.88,3.19,172.63,30.93,74,7,794.7,76.8,38,29.65,1,76,49.3,1
2024-05-31T11:15:00-07:00,2024-05-31 11:15:00,59.9,59.9,51.6,2.2,2.2,6.9,261,0,0,0,0.88,3.19,172.63,30.92,74,7,812.9,76.6,38,29.65,1,75.7,49.1,1
2024-05-31T11:10:00-07:00,2024-05-31 11:10:00,59,59,52.1,0.7,1.1,6.9,314,0,0,0,0.88,3.19,172.63,30.93,78,7,819.4,76.8,37,29.66,1,75.9,48.5,1
2024-05-31T11:05:00-07:00,2024-05-31 11:05:00,58.8,58.8,52,1.3,2.2,6.9,77,0,0,0,0.88,3.19,172.63,30.94,78,7,815.5,76.6,38,29.66,1,75.7,49.1,1
2024-05-31T11:00:00-07:00,2024-05-31 11:00:00,58.1,58.1,52,0.2,1.1,6.9,302,0,0,0,0.88,3.19,172.63,30.93,80,7,796,76.6,38,29.66,1,75.7,49.1,1
2024-05-31T10:55:00-07:00,2024-05-31 10:55:00,58.5,58.5,51.3,1.1,1.1,6.9,96,0,0,0,0.88,3.19,172.63,30.93,77,8,840.7,76.5,38,29.66,1,75.6,49,1
2024-05-31T10:50:00-07:00,2024-05-31 10:50:00,58.5,58.5,51,1.3,2.2,6.9,59,0,0,0,0.88,3.19,172.63,30.94,76,8,848,76.3,38,29.66,1,75.4,48.8,1
2024-05-31T10:45:00-07:00,2024-05-31 10:45:00,57,57,51.6,3.1,4.5,6.9,261,0,0,0,0.88,3.19,172.63,30.93,82,7,802.5,76.3,38,29.66,1,75.4,48.8,1
2024-05-31T10:40:00-07:00,2024-05-31 10:40:00,57,57,51.2,1.6,2.2,6.9,281,0,0,0,0.88,3.19,172.63,30.94,81,8,847.2,76.3,38,29.66,1,75.4,48.8,1
2024-05-31T10:35:00-07:00,2024-05-31 10:35:00,57.4,57.4,51.6,1.3,2.2,6.9,192,0,0,0,0.88,3.19,172.63,30.93,81,8,824.7,76.1,38,29.66,1,75.2,48.6,1
2024-05-31T10:30:00-07:00,2024-05-31 10:30:00,57.2,57.2,51.4,2.2,3.4,5.8,289,0,0,0,0.88,3.19,172.63,30.94,81,8,829.8,76.1,38,29.66,1,75.2,48.6,1
2024-05-31T10:25:00-07:00,2024-05-31 10:25:00,57,57,50.9,0.2,1.1,5.8,214,0,0,0,0.88,3.19,172.63,30.95,80,7,805.6,76.1,38,29.67,1,75.2,48.6,1
2024-05-31T10:20:00-07:00,2024-05-31 10:20:00,57.7,57.7,50.9,1.1,1.1,5.8,225,0,0,0,0.88,3.19,172.63,30.94,78,7,810.7,76.1,38,29.67,1,75.2,48.6,1
2024-05-31T10:15:00-07:00,2024-05-31 10:15:00,57.4,57.4,49.9,1.1,1.1,5.8,307,0,0,0,0.88,3.19,172.63,30.94,76,7,795.5,75.9,38,29.66,1,75,48.5,1
2024-05-31T10:10:00-07:00,2024-05-31 10:10:00,57,57,50.6,1.3,2.2,5.8,90,0,0,0,0.88,3.19,172.63,30.94,79,7,779.5,76.1,38,29.66,1,75.2,48.6,1
2024-05-31T10:05:00-07:00,2024-05-31 10:05:00,57.7,57.7,50.9,2.5,3.4,5.8,0,0,0,0,0.88,3.19,172.63,30.95,78,7,771.7,76.3,38,29.67,1,75.4,48.8,1
2024-05-31T10:00:00-07:00,2024-05-31 10:00:00,56.5,56.5,50.4,1.6,2.2,5.8,92,0,0,0,0.88,3.19,172.63,30.94,80,7,743.6,75.9,38,29.67,1,75,48.5,1
2024-05-31T09:55:00-07:00,2024-05-31 09:55:00,55.9,55.9,49.8,2.2,2.2,5.8,160,0,0,0,0.88,3.19,172.63,30.95,80,7,721.4,76.1,38,29.68,1,75.2,48.6,1
2024-05-31T09:50:00-07:00,2024-05-31 09:50:00,56.3,56.3,50.5,0.9,1.1,4.5,81,0,0,0,0.88,3.19,172.63,30.95,81,6,686.2,75.9,38,29.67,1,75,48.5,1
2024-05-31T09:45:00-07:00,2024-05-31 09:45:00,56.5,56.5,51.1,1.3,2.2,4.5,4,0,0,0,0.88,3.19,172.63,30.95,82,6,663.2,75.9,38,29.67,1,75,48.5,1
2024-05-31T09:40:00-07:00,2024-05-31 09:40:00,55.6,55.6,49.9,2.2,3.4,4.5,37,0,0,0,0.88,3.19,172.63,30.95,81,6,632.5,75.6,38,29.67,1,74.6,48.2,1
2024-05-31T09:35:00-07:00,2024-05-31 09:35:00,55.2,55.2,49.8,0.2,1.1,4.5,175,0,0,0,0.88,3.19,172.63,30.95,82,5,607.3,75.6,38,29.68,1,74.6,48.2,1
2024-05-31T09:30:00-07:00,2024-05-31 09:30:00,56.1,56.1,50.3,0.7,1.1,4.5,310,0,0,0,0.88,3.19,172.63,30.95,81,5,603.4,75.7,38,29.68,1,74.8,48.3,1
2024-05-31T09:25:00-07:00,2024-05-31 09:25:00,55.8,55.8,51,0.9,1.1,4.5,51,0,0,0,0.88,3.19,172.63,30.96,84,5,610.3,75.9,38,29.68,1,75,48.5,1
2024-05-31T09:20:00-07:00,2024-05-31 09:20:00,54.5,54.5,49.1,1.3,2.2,4.5,179,0,0,0,0.88,3.19,172.63,30.96,82,5,567.8,75.4,38,29.68,1,74.4,48,1
2024-05-31T09:15:00-07:00,2024-05-31 09:15:00,54.7,54.7,50,0.9,1.1,3.4,184,0,0,0,0.88,3.19,172.63,30.95,84,5,563.5,75.4,38,29.68,1,74.4,48,1
2024-05-31T09:10:00-07:00,2024-05-31 09:10:00,54.9,54.9,49.8,1.3,2.2,3.4,207,0,0,0,0.88,3.19,172.63,30.96,83,5,557.4,75.4,38,29.68,1,74.4,48,1
2024-05-31T09:05:00-07:00,2024-05-31 09:05:00,54.5,54.5,49.4,1.8,2.2,3.4,71,0,0,0,0.88,3.19,172.63,30.96,83,5,530.5,75.4,38,29.69,1,74.4,48,1
2024-05-31T09:00:00-07:00,2024-05-31 09:00:00,53.4,53.4,49,0.2,1.1,3.4,53,0,0,0,0.88,3.19,172.63,30.96,85,3,334.5,75.4,38,29.68,1,74.4,48,1
2024-05-31T08:55:00-07:00,2024-05-31 08:55:00,52,52,48.3,0.7,1.1,3.4,323,0,0,0,0.88,3.19,172.63,30.96,87,2,291.4,75.4,38,29.68,1,74.4,48,1
2024-05-31T08:50:00-07:00,2024-05-31 08:50:00,51.6,51.6,48.2,1.1,1.1,3.4,90,0,0,0,0.88,3.19,172.63,30.96,88,2,252,75.4,38,29.68,1,74.4,48,1
2024-05-31T08:45:00-07:00,2024-05-31 08:45:00,51.1,51.1,48,0.9,1.1,3.4,328,0,0,0,0.88,3.19,172.63,30.96,89,2,235.5,75.4,38,29.68,1,74.4,48,1
2024-05-31T08:41:00-07:00,2024-05-31 08:41:00,50.9,50.9,48.1,0,0,3.4,347,0,0,0,0.88,3.19,172.63,30.96,90,2,234.6,75.2,38,29.69,1,74.2,47.8,1
2024-05-31T08:35:00-07:00,2024-05-31 08:35:00,49.6,49.6,47.7,0.7,1.1,3.4,1,0,0,0,0.88,3.19,172.63,30.96,93,2,230.2,75.2,37,29.68,1,74.2,47.1,1
2024-05-31T08:30:00-07:00,2024-05-31 08:30:00,49.1,49.1,47.2,0.7,1.1,3.4,45,0,0,0,0.88,3.19,172.63,30.97,93,1,175.2,75.2,37,29.69,1,74.2,47.1,1
2024-05-31T08:25:00-07:00,2024-05-31 08:25:00,49.3,49.3,47.4,1.6,2.2,3.4,311,0,0,0,0.88,3.19,172.63,30.97,93,1,147.4,75.2,37,29.69,1,74.2,47.1,1
2024-05-31T08:20:00-07:00,2024-05-31 08:20:00,49.5,49.5,47.8,0.9,1.1,3.4,29,0,0,0,0.88,3.19,172.63,30.97,94,1,200.4,75.2,37,29.69,1,74.2,47.1,1
2024-05-31T08:15:00-07:00,2024-05-31 08:15:00,49.3,49.3,48.2,0,0,3.4,55,0,0,0,0.88,3.19,172.63,30.97,96,1,182.5,75,37,29.69,1,73.9,46.9,1
2024-05-31T08:10:00-07:00,2024-05-31 08:10:00,48.4,48.4,47.6,0.7,1.1,3.4,64,0,0,0,0.88,3.19,172.63,30.97,97,1,128.8,75.2,37,29.69,1,74.2,47.1,1
2024-05-31T08:05:00-07:00,2024-05-31 08:05:00,48.6,48.6,48.1,1.8,2.2,3.4,115,0,0,0,0.88,3.19,172.63,30.97,98,1,198.7,75.2,37,29.69,1,74.2,47.1,1
2024-05-31T08:00:00-07:00,2024-05-31 08:00:00,47.7,47.7,47.2,0.2,1.1,3.4,313,0,0,0,0.88,3.19,172.63,30.97,98,1,122.3,75.2,37,29.69,1,74.2,47.1,1
2024-05-31T07:55:00-07:00,2024-05-31 07:55:00,47.7,47.7,47.4,0.2,1.1,3.4,34,0,0,0,0.88,3.19,172.63,30.97,99,0,97.5,75,37,29.7,1,73.9,46.9,1
2024-05-31T07:50:00-07:00,2024-05-31 07:50:00,47.3,47.3,47,2.2,3.4,3.4,119,0,0,0,0.88,3.19,172.63,30.98,99,1,127.5,75,37,29.7,1,73.9,46.9,1
2024-05-31T07:45:00-07:00,2024-05-31 07:45:00,47.3,47.3,47,0,0,3.4,33,0,0,0,0.88,3.19,172.63,30.97,99,0,94.6,75,37,29.69,1,73.9,46.9,1
2024-05-31T07:40:00-07:00,2024-05-31 07:40:00,47.3,47.3,47,1.8,2.2,3.4,201,0,0,0,0.88,3.19,172.63,30.97,99,0,86.7,75,37,29.69,1,73.9,46.9,1
2024-05-31T07:35:00-07:00,2024-05-31 07:35:00,47.1,47.1,46.8,0,0,3.4,191,0,0,0,0.88,3.19,172.63,30.97,99,1,111.8,74.7,37,29.7,1,73.6,46.7,1
2024-05-31T07:30:00-07:00,2024-05-31 07:30:00,46.8,46.8,46.5,0.9,1.1,3.4,13,0,0,0,0.88,3.19,172.63,30.97,99,0,82.8,74.7,37,29.69,1,73.6,46.7,1
2024-05-31T07:25:00-07:00,2024-05-31 07:25:00,46.6,46.6,46.3,2.5,3.4,3.4,268,0,0,0,0.88,3.19,172.63,30.97,99,0,75.5,74.3,37,29.69,1,73.2,46.3,1
2024-05-31T07:20:00-07:00,2024-05-31 07:20:00,46,46,45.7,0.2,1.1,2.2,25,0,0,0,0.88,3.19,172.63,30.97,99,0,62.4,74.7,37,29.7,1,73.6,46.7,1
2024-05-31T07:15:00-07:00,2024-05-31 07:15:00,46,46,45.7,0,0,2.2,295,0,0,0,0.88,3.19,172.63,30.97,99,0,44.2,74.7,37,29.7,1,73.6,46.7,1
2024-05-31T07:10:00-07:00,2024-05-31 07:10:00,45.7,45.7,45.4,1.6,2.2,2.2,95,0,0,0,0.88,3.19,172.63,30.97,99,0,49.8,74.7,37,29.7,1,73.6,46.7,1
2024-05-31T07:05:00-07:00,2024-05-31 07:05:00,45.5,45.5,45.2,0,0,2.2,336,0,0,0,0.88,3.19,172.63,30.98,99,0,42.9,74.5,36,29.7,1,73.3,45.8,1
2024-05-31T07:00:00-07:00,2024-05-31 07:00:00,45.3,45.3,45,0,0,2.2,358,0,0,0,0.88,3.19,172.63,30.98,99,0,38.2,74.5,36,29.7,1,73.3,45.8,1
2024-05-31T06:55:00-07:00,2024-05-31 06:55:00,45.1,45.1,44.8,0,0,2.2,16,0,0,0,0.88,3.19,172.63,30.97,99,0,35.5,74.7,36,29.7,1,73.6,46,1
2024-05-31T06:50:00-07:00,2024-05-31 06:50:00,45,45,44.7,0,0,2.2,30,0,0,0,0.88,3.19,172.63,30.97,99,0,32.9,74.7,36,29.7,1,73.6,46,1
2024-05-31T06:45:00-07:00,2024-05-31 06:45:00,45.1,45.1,44.8,0,0,2.2,26,0,0,0,0.88,3.19,172.63,30.97,99,0,32.4,74.7,36,29.7,1,73.6,46,1
2024-05-31T06:40:00-07:00,2024-05-31 06:40:00,45,45,44.7,0,0,2.2,20,0,0,0,0.88,3.19,172.63,30.97,99,0,30.3,74.7,36,29.7,1,73.6,46,1
2024-05-31T06:35:00-07:00,2024-05-31 06:35:00,45.1,45.1,44.8,0,0,2.2,16,0,0,0,0.88,3.19,172.63,30.97,99,0,29.5,74.8,36,29.69,1,73.7,46,1
2024-05-31T06:30:00-07:00,2024-05-31 06:30:00,45,45,44.7,0,0,2.2,13,0,0,0,0.88,3.19,172.63,30.97,99,0,38.5,74.8,36,29.69,1,73.7,46,1
2024-05-31T06:25:00-07:00,2024-05-31 06:25:00,45,45,44.7,0.2,1.1,2.2,22,0,0,0,0.88,3.19,172.63,30.98,99,0,32.4,74.7,37,29.7,1,73.6,46.7,1
2024-05-31T06:20:00-07:00,2024-05-31 06:20:00,45,45,44.7,0,0,2.2,25,0,0,0,0.88,3.19,172.63,30.97,99,0,27.6,74.5,36,29.69,1,73.3,45.8,1
2024-05-31T06:15:00-07:00,2024-05-31 06:15:00,44.8,44.8,44.5,0.4,1.1,2.2,34,0,0,0,0.88,3.19,172.63,30.96,99,0,25.1,74.7,36,29.69,1,73.6,46,1
2024-05-31T06:10:00-07:00,2024-05-31 06:10:00,44.8,44.8,44.5,0,0,2.2,23,0,0,0,0.88,3.19,172.63,30.98,99,0,24.2,74.7,37,29.7,1,73.6,46.7,1
2024-05-31T06:05:00-07:00,2024-05-31 06:05:00,44.8,44.8,44.5,0.7,1.1,2.2,26,0,0,0,0.88,3.19,172.63,30.97,99,0,21.6,74.5,37,29.7,1,73.4,46.5,1
2024-05-31T06:00:00-07:00,2024-05-31 06:00:00,44.6,44.6,44.3,0.7,1.1,2.2,29,0,0,0,0.88,3.19,172.63,30.98,99,0,19.9,74.5,37,29.7,1,73.4,46.5,1
2024-05-31T05:55:00-07:00,2024-05-31 05:55:00,44.4,44.4,44.1,0.9,1.1,2.2,29,0,0,0,0.88,3.19,172.63,30.98,99,0,18.1,74.7,37,29.7,1,73.6,46.7,1
2024-05-31T05:50:00-07:00,2024-05-31 05:50:00,44.4,44.4,44.1,0.2,1.1,2.2,39,0,0,0,0.88,3.19,172.63,30.98,99,0,15.5,74.5,37,29.7,1,73.4,46.5,1
2024-05-31T05:45:00-07:00,2024-05-31 05:45:00,44.2,44.2,43.9,0.9,1.1,2.2,38,0,0,0,0.88,3.19,172.63,30.98,99,0,14.3,74.7,37,29.7,1,73.6,46.7,1
2024-05-31T05:40:00-07:00,2024-05-31 05:40:00,44.1,44.1,43.8,0.7,1.1,2.2,40,0,0,0,0.88,3.19,172.63,30.98,99,0,11.6,74.5,37,29.7,1,73.4,46.5,1
2024-05-31T05:35:00-07:00,2024-05-31 05:35:00,44.1,44.1,43.8,0.9,1.1,2.2,40,0,0,0,0.88,3.19,172.63,30.98,99,0,8.6,74.5,37,29.7,1,73.4,46.5,1
2024-05-31T05:30:00-07:00,2024-05-31 05:30:00,44.1,44.1,43.8,1.3,2.2,2.2,41,0,0,0,0.88,3.19,172.63,30.98,99,0,6.5,74.7,37,29.7,1,73.6,46.7,1
2024-05-31T05:25:00-07:00,2024-05-31 05:25:00,44.2,44.2,43.9,0.9,1.1,2.2,38,0,0,0,0.88,3.19,172.63,30.98,99,0,4.3,74.7,37,29.7,1,73.6,46.7,1
2024-05-31T05:20:00-07:00,2024-05-31 05:20:00,44.4,44.4,44.1,0.9,1.1,2.2,33,0,0,0,0.88,3.19,172.63,30.98,99,0,2.6,74.5,37,29.7,1,73.4,46.5,1
2024-05-31T05:15:00-07:00,2024-05-31 05:15:00,44.6,44.6,44.3,1.1,1.1,2.2,28,0,0,0,0.88,3.19,172.63,30.98,99,0,1.7,74.7,37,29.7,1,73.6,46.7,1
2024-05-31T05:10:00-07:00,2024-05-31 05:10:00,44.8,44.8,44.5,0.9,1.1,2.2,38,0,0,0,0.88,3.19,172.63,30.98,99,0,0,74.8,37,29.71,1,73.7,46.8,1
2024-05-31T05:05:00-07:00,2024-05-31 05:05:00,44.6,44.6,44.3,1.1,1.1,2.2,42,0,0,0,0.88,3.19,172.63,30.98,99,0,0,74.7,37,29.71,1,73.6,46.7,1
2024-05-31T05:00:00-07:00,2024-05-31 05:00:00,44.6,44.6,44.3,0.7,1.1,2.2,43,0,0,0,0.88,3.19,172.63,30.98,99,0,0,74.8,37,29.7,1,73.7,46.8,1
2024-05-31T04:55:00-07:00,2024-05-31 04:55:00,44.6,44.6,44.3,0,0,2.2,46,0,0.2,0,0.88,3.19,172.63,30.98,99,0,0,75,37,29.71,1,73.9,46.9,1
2024-05-31T04:50:00-07:00,2024-05-31 04:50:00,44.6,44.6,44.1,0.2,1.1,2.2,56,0,0.2,0,0.88,3.19,172.63,30.98,98,0,0,75,37,29.71,1,73.9,46.9,1
2024-05-31T04:45:00-07:00,2024-05-31 04:45:00,44.4,44.4,43.9,0.9,1.1,2.2,57,0,0.2,0,0.88,3.19,172.63,30.99,98,0,0,75,37,29.71,1,73.9,46.9,1
2024-05-31T04:40:00-07:00,2024-05-31 04:40:00,44.6,44.6,44.1,0.7,1.1,2.2,55,0,0.2,0,0.88,3.19,172.63,30.99,98,0,0,74.7,37,29.71,1,73.6,46.7,1
2024-05-31T04:35:00-07:00,2024-05-31 04:35:00,44.6,44.6,44.1,0.2,1.1,2.2,55,0,0.2,0,0.88,3.19,172.63,30.99,98,0,0,74.8,37,29.71,1,73.7,46.8,1
2024-05-31T04:30:00-07:00,2024-05-31 04:30:00,44.4,44.4,43.9,0,0,2.2,56,0,0.2,0,0.88,3.19,172.63,30.99,98,0,0,75.2,37,29.72,1,74.2,47.1,1
2024-05-31T04:25:00-07:00,2024-05-31 04:25:00,44.4,44.4,43.9,0,0,2.2,56,0,0.2,0,0.88,3.19,172.63,30.99,98,0,0,75,37,29.72,1,73.9,46.9,1
2024-05-31T04:20:00-07:00,2024-05-31 04:20:00,44.4,44.4,43.9,0.2,1.1,2.2,56,0,0.2,0,0.88,3.19,172.63,30.99,98,0,0,74.7,37,29.72,1,73.6,46.7,1
2024-05-31T04:15:00-07:00,2024-05-31 04:15:00,44.6,44.6,44.1,0,0,2.2,55,0,0.2,0,0.88,3.19,172.63,31,98,0,0,74.8,37,29.72,1,73.7,46.8,1
2024-05-31T04:10:00-07:00,2024-05-31 04:10:00,44.6,44.6,44.1,0.7,1.1,2.2,55,0,0.2,0,0.88,3.19,172.63,30.99,98,0,0,74.8,37,29.72,1,73.7,46.8,1
2024-05-31T04:05:00-07:00,2024-05-31 04:05:00,44.6,44.6,44.1,0.2,1.1,2.2,55,0,0.2,0,0.88,3.19,172.63,31,98,0,0,75,37,29.72,1,73.9,46.9,1
2024-05-31T04:00:00-07:00,2024-05-31 04:00:00,44.6,44.6,44.1,0,0,2.2,55,0,0.2,0,0.88,3.19,172.63,31,98,0,0,74.8,37,29.72,1,73.7,46.8,1
2024-05-31T03:55:00-07:00,2024-05-31 03:55:00,44.6,44.6,44.1,0.2,1.1,2.2,55,0,0.2,0,0.88,3.19,172.63,31,98,0,0,74.8,37,29.73,1,73.7,46.8,1
2024-05-31T03:50:00-07:00,2024-05-31 03:50:00,44.6,44.6,44.1,0,0,2.2,55,0,0.2,0,0.88,3.19,172.63,31,98,0,0,75,37,29.72,1,73.9,46.9,1
2024-05-31T03:45:00-07:00,2024-05-31 03:45:00,44.6,44.6,44.1,0,0,2.2,55,0,0.2,0,0.88,3.19,172.63,31,98,0,0,74.8,37,29.73,1,73.7,46.8,1
2024-05-31T03:40:00-07:00,2024-05-31 03:40:00,44.8,44.8,44,0,0,2.2,55,0,0.2,0,0.88,3.19,172.63,31,97,0,0,75,37,29.73,1,73.9,46.9,1
2024-05-31T03:35:00-07:00,2024-05-31 03:35:00,44.8,44.8,44,0.2,1.1,2.2,55,0,0.2,0,0.88,3.19,172.63,31,97,0,0,74.8,37,29.73,1,73.7,46.8,1
2024-05-31T03:30:00-07:00,2024-05-31 03:30:00,44.8,44.8,44,0,0,2.2,55,0,0.2,0,0.88,3.19,172.63,31,97,0,0,75,37,29.73,1,73.9,46.9,1
2024-05-31T03:25:00-07:00,2024-05-31 03:25:00,44.8,44.8,44,0,0,2.2,55,0,0.2,0,0.88,3.19,172.63,31,97,0,0,75.2,37,29.73,1,74.2,47.1,1
2024-05-31T03:20:00-07:00,2024-05-31 03:20:00,45,45,44.2,0,0,2.2,55,0,0.2,0,0.88,3.19,172.63,31,97,0,0,75,37,29.73,1,73.9,46.9,1
2024-05-31T03:15:00-07:00,2024-05-31 03:15:00,45,45,44.2,0.7,1.1,2.2,55,0,0.2,0,0.88,3.19,172.63,31,97,0,0,75,37,29.73,1,73.9,46.9,1
2024-05-31T03:10:00-07:00,2024-05-31 03:10:00,45.1,45.1,44.3,0.4,1.1,2.2,55,0,0.2,0,0.88,3.19,172.63,31,97,0,0,75.2,37,29.73,1,74.2,47.1,1
2024-05-31T03:05:00-07:00,2024-05-31 03:05:00,45.1,45.1,44.3,0.9,1.1,2.2,55,0,0.2,0,0.88,3.19,172.63,31,97,0,0,75,37,29.73,1,73.9,46.9,1
2024-05-31T03:00:00-07:00,2024-05-31 03:00:00,45.1,45.1,44.3,0.9,1.1,2.2,54,0,0.2,0,0.88,3.19,172.63,31,97,0,0,75.2,37,29.73,1,74.2,47.1,1
2024-05-31T02:55:00-07:00,2024-05-31 02:55:00,45.1,45.1,44,0.4,1.1,2.2,52,0,0.2,0,0.88,3.19,172.63,31,96,0,0,74.8,37,29.73,1,73.7,46.8,1
2024-05-31T02:50:00-07:00,2024-05-31 02:50:00,45.1,45.1,44,0.7,1.1,2.2,52,0,0.2,0,0.88,3.19,172.63,31.01,96,0,0,75,37,29.73,1,73.9,46.9,1
2024-05-31T02:45:00-07:00,2024-05-31 02:45:00,45.1,45.1,44,0.2,1.1,2.2,52,0,0.2,0,0.88,3.19,172.63,31.02,96,0,0,75.2,37,29.74,1,74.2,47.1,1
2024-05-31T02:40:00-07:00,2024-05-31 02:40:00,45.1,45.1,44,0,0,2.2,52,0,0.2,0,0.88,3.19,172.63,31.01,96,0,0,75,37,29.73,1,73.9,46.9,1
2024-05-31T02:35:00-07:00,2024-05-31 02:35:00,45.1,45.1,44,1.1,1.1,2.2,51,0,0.2,0,0.88,3.19,172.63,31.01,96,0,0,75.2,37,29.73,1,74.2,47.1,1
2024-05-31T02:30:00-07:00,2024-05-31 02:30:00,45.1,45.1,44,0.7,1.1,2.2,50,0,0.2,0,0.88,3.19,172.63,31.01,96,0,0,75,37,29.73,1,73.9,46.9,1
2024-05-31T02:25:00-07:00,2024-05-31 02:25:00,45.1,45.1,44,0.4,1.1,2.2,57,0,0.2,0,0.88,3.19,172.63,31.01,96,0,0,75.4,37,29.74,1,74.4,47.3,1
