Date,6miOutdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Event Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation,Indoor Temperature,Indoor Humidity,Absolute Pressure,6miOutdoor Battery,Indoor Feels Like,Indoor Dew Point
2021-09-19T19:55:00-07:00,54.1,54.1,53.5,0.9,1.1,13.6,87,0,1.91,0.26,0.26,2.13,56.84,30.88,98,0,0,77.9,46,29.6,1,77.6,55.4
2021-09-19T19:50:00-07:00,54.5,54.5,53.9,0,0,13.6,123,0,1.91,0.26,0.26,2.13,56.84,30.87,98,0,0,78.1,46,29.6,1,77.8,55.6
2021-09-19T19:45:00-07:00,54.7,54.7,54.1,0,0,13.6,109,0,1.91,0.26,0.26,2.13,56.84,30.88,98,0,0,78.1,46,29.61,1,77.8,55.6
2021-09-19T19:40:00-07:00,55,55,54.4,0,0,13.6,51,0,1.91,0.26,0.26,2.13,56.84,30.87,98,0,0,78.1,46,29.6,1,77.8,55.6
2021-09-19T19:35:00-07:00,55.2,55.2,54.6,0,0,13.6,24,0,1.91,0.26,0.26,2.13,56.84,30.88,98,0,0,78.3,46,29.6,1,78,55.8
2021-09-19T19:30:00-07:00,55.4,55.4,54.8,0,0,13.6,28,0,1.91,0.26,0.26,2.13,56.84,30.87,98,0,0,78.3,46,29.59,1,78,55.8
2021-09-19T19:25:00-07:00,55.4,55.4,54.8,0,0,13.6,36,0,1.91,0.26,0.26,2.13,56.84,30.87,98,0,0,78.3,46,29.6,1,78,55.8
2021-09-19T19:20:00-07:00,55.4,55.4,54.8,0,0,13.6,11,0,1.91,0.26,0.26,2.13,56.84,30.87,98,0,0,78.3,46,29.6,1,78,55.8
2021-09-19T19:15:00-07:00,55.6,55.6,55,0,0,13.6,11,0,1.91,0.26,0.26,2.13,56.84,30.86,98,0,0,78.4,46,29.59,1,78.1,55.9
2021-09-19T19:10:00-07:00,55.6,55.6,55,0,0,13.6,11,0,1.91,0.26,0.26,2.13,56.84,30.86,98,0,0,78.3,46,29.59,1,78,55.8
2021-09-19T19:05:00-07:00,55.6,55.6,55,0,0,13.6,12,0,1.91,0.26,0.26,2.13,56.84,30.86,98,0,0.8,78.6,46,29.58,1,78.3,56.1
2021-09-19T19:00:00-07:00,55.4,55.4,54.8,0,0,13.6,11,0,1.91,0.26,0.26,2.13,56.84,30.86,98,0,4.3,78.4,46,29.58,1,78.1,55.9
2021-09-19T18:55:00-07:00,55.4,55.4,54.8,0,0,13.6,11,0,1.91,0.26,0.26,2.13,56.84,30.85,98,0,5.1,78.6,46,29.58,1,78.3,56.1
2021-09-19T18:50:00-07:00,55.6,55.6,55,0,0,13.6,11,0,1.91,0.26,0.26,2.13,56.84,30.84,98,0,6.5,78.4,46,29.57,1,78.1,55.9
2021-09-19T18:45:00-07:00,55.6,55.6,55,0,0,13.6,11,0,1.91,0.26,0.26,2.13,56.84,30.84,98,0,10.4,78.6,46,29.57,1,78.3,56.1
2021-09-19T18:40:00-07:00,55.8,55.8,55.2,0,0,13.6,11,0,1.91,0.26,0.26,2.13,56.84,30.84,98,0,16,78.6,46,29.57,1,78.3,56.1
2021-09-19T18:35:00-07:00,55.9,55.9,55.3,0.2,1.1,13.6,12,0,1.91,0.26,0.26,2.13,56.84,30.84,98,0,18.6,78.6,46,29.57,1,78.3,56.1
2021-09-19T18:30:00-07:00,55.9,55.9,55.3,0,0,13.6,12,0,1.91,0.26,0.26,2.13,56.84,30.84,98,0,21.6,78.8,46,29.57,1,78.5,56.2
2021-09-19T18:25:00-07:00,56.3,56.3,55.5,0,0,13.6,11,0,1.91,0.26,0.26,2.13,56.84,30.84,97,0,25.1,78.8,45,29.56,1,78.5,55.6
2021-09-19T18:20:00-07:00,56.5,56.5,55.7,0.7,1.1,13.6,12,0,1.91,0.26,0.26,2.13,56.84,30.84,97,0,26.4,78.8,45,29.57,1,78.5,55.6
2021-09-19T18:15:00-07:00,57.2,57.2,56.4,0,0,13.6,10,0,1.91,0.26,0.26,2.13,56.84,30.84,97,0,28.6,79,45,29.56,1,78.7,55.8
2021-09-19T18:10:00-07:00,57.6,57.6,57,0,0,13.6,22,0,1.91,0.26,0.26,2.13,56.84,30.84,98,0,45.5,79,45,29.56,1,78.7,55.8
2021-09-19T18:05:00-07:00,57.4,57.4,56.8,0,0,13.6,24,0,1.91,0.26,0.26,2.13,56.84,30.83,98,0,42.5,79,45,29.55,1,78.7,55.8
2021-09-19T18:00:00-07:00,57.6,57.6,57,0.2,1.1,13.6,13,0,1.91,0.26,0.26,2.13,56.84,30.83,98,0,39.9,79,45,29.55,1,78.7,55.8
2021-09-19T17:55:00-07:00,57.6,57.6,57,1.1,1.1,13.6,354,0,1.91,0.26,0.26,2.13,56.84,30.83,98,0,45,78.8,45,29.55,1,78.5,55.6
2021-09-19T17:50:00-07:00,57.7,57.7,57.1,0.2,1.1,13.6,12,0,1.91,0.26,0.26,2.13,56.84,30.82,98,0,73.3,78.6,45,29.55,1,78.3,55.5
2021-09-19T17:45:00-07:00,57.4,57.4,56.8,0,0,13.6,11,0,1.91,0.26,0.26,2.13,56.84,30.82,98,0,78,78.6,45,29.55,1,78.3,55.5
2021-09-19T17:40:00-07:00,57.4,57.4,56.8,0.2,1.1,13.6,14,0,1.91,0.26,0.26,2.13,56.84,30.82,98,0,72.4,78.8,45,29.55,1,78.5,55.6
2021-09-19T17:35:00-07:00,57,57,56.4,0.2,1.1,13.6,4,0,1.91,0.26,0.26,2.13,56.84,30.82,98,0,78.4,78.8,45,29.55,1,78.5,55.6
2021-09-19T17:30:00-07:00,57,57,56.4,0.2,1.1,13.6,357,0,1.91,0.26,0.26,2.13,56.84,30.82,98,0,45,78.6,45,29.54,1,78.3,55.5
2021-09-19T17:25:00-07:00,57.4,57.4,56.8,1.1,1.1,13.6,355,0,1.91,0.26,0.26,2.13,56.84,30.82,98,0,61.5,78.8,45,29.54,1,78.5,55.6
2021-09-19T17:20:00-07:00,57.6,57.6,57,0.9,1.1,13.6,354,0,1.91,0.26,0.26,2.13,56.84,30.81,98,0,78.9,78.6,45,29.54,1,78.3,55.5
2021-09-19T17:15:00-07:00,57,57,56.4,0,0,13.6,320,0,1.91,0.26,0.26,2.13,56.84,30.82,98,1,136.7,78.6,45,29.54,1,78.3,55.5
2021-09-19T17:10:00-07:00,56.8,56.8,56.2,0.2,1.1,13.6,312,0,1.91,0.26,0.26,2.13,56.84,30.82,98,0,96.7,78.6,45,29.54,1,78.3,55.5
2021-09-19T17:05:00-07:00,56.7,56.7,56.1,0,0,13.6,15,0,1.91,0.26,0.26,2.13,56.84,30.82,98,0,71.9,78.6,45,29.54,1,78.3,55.5
2021-09-19T17:00:00-07:00,56.5,56.5,55.9,1.1,1.1,13.6,36,0,1.91,0.26,0.26,2.13,56.84,30.81,98,0,68.9,78.6,45,29.53,1,78.3,55.5
2021-09-19T16:55:00-07:00,56.7,56.7,56.1,1.1,1.1,13.6,272,0,1.91,0.26,0.26,2.13,56.84,30.81,98,0,66.3,78.6,45,29.53,1,78.3,55.5
2021-09-19T16:50:00-07:00,56.5,56.5,55.9,0,0,13.6,264,0.12,1.91,0.26,0.26,2.13,56.84,30.81,98,0,82.3,78.6,45,29.53,1,78.3,55.5
2021-09-19T16:45:00-07:00,55.9,55.9,55.3,0.2,1.1,13.6,252,0.17,1.91,0.26,0.26,2.13,56.84,30.8,98,0,84,78.6,45,29.52,1,78.3,55.5
2021-09-19T16:40:00-07:00,55.9,55.9,55.1,0,0,13.6,272,0.19,1.9,0.25,0.25,2.12,56.84,30.8,97,0,52.5,78.6,45,29.52,1,78.3,55.5
2021-09-19T16:35:00-07:00,55.9,55.9,55.1,1.3,2.2,13.6,249,0.12,1.88,0.23,0.23,2.1,56.81,30.8,97,0,29.5,78.6,45,29.52,1,78.3,55.5
2021-09-19T16:30:00-07:00,55.8,55.8,55,0.9,1.1,13.6,221,0.12,1.87,0.22,0.22,2.09,56.8,30.8,97,0,23.4,79,45,29.52,1,78.7,55.8
2021-09-19T16:25:00-07:00,55.8,55.8,55,2,3.4,13.6,231,0.24,1.87,0.22,0.22,2.09,56.8,30.81,97,0,21.2,78.8,45,29.53,1,78.5,55.6
2021-09-19T16:20:00-07:00,55.9,55.9,55.1,1.3,2.2,13.6,262,0.19,1.85,0.2,0.2,2.07,56.78,30.81,97,0,19.4,79.2,45,29.53,1,78.9,56
2021-09-19T16:15:00-07:00,55.8,55.8,55,3.1,4.5,13.6,294,0.31,1.83,0.18,0.18,2.05,56.76,30.8,97,0,18.1,79.2,45,29.52,1,78.9,56
2021-09-19T16:10:00-07:00,55.9,55.9,54.8,0.2,1.1,13.6,257,0.4,1.82,0.17,0.17,2.04,56.75,30.8,96,0,16.4,78.8,45,29.52,1,78.5,55.6
2021-09-19T16:05:00-07:00,56.3,56.3,55.2,2.2,2.2,13.6,255,0.28,1.78,0.13,0.13,2,56.71,30.8,96,0,17.7,79.2,45,29.52,1,78.9,56
2021-09-19T16:00:00-07:00,56.5,56.5,55.4,0.7,1.1,13.6,214,0.24,1.76,0.11,0.11,1.98,56.69,30.8,96,0,15.5,79.2,45,29.53,1,78.9,56
2021-09-19T15:55:00-07:00,56.8,56.8,55.4,2.2,2.2,13.6,257,0.14,1.73,0.08,0.08,1.95,56.66,30.8,95,0,13.3,79,45,29.52,1,78.7,55.8
2021-09-19T15:50:00-07:00,57.2,57.2,55.8,0.9,1.1,13.6,219,0.12,1.72,0.07,0.07,1.94,56.65,30.79,95,0,40.7,79,45,29.52,1,78.7,55.8
2021-09-19T15:45:00-07:00,57.2,57.2,55.5,2.5,3.4,13.6,235,0.12,1.71,0.06,0.06,1.93,56.64,30.79,94,0,65.9,79.2,45,29.51,1,78.9,56
2021-09-19T15:40:00-07:00,57.2,57.2,55.5,0,0,13.6,307,0.19,1.7,0.05,0.05,1.92,56.63,30.79,94,0,85,79,45,29.52,1,78.7,55.8
2021-09-19T15:35:00-07:00,57.2,57.2,55.5,1.6,2.2,13.6,215,0.24,1.7,0.05,0.05,1.92,56.63,30.79,94,0,83.2,79.3,45,29.51,1,79,56.1
2021-09-19T15:30:00-07:00,57.6,57.6,55.3,4,5.8,13.6,267,0.19,1.68,0.03,0.03,1.9,56.61,30.78,92,0,60.2,79.3,45,29.51,1,79,56.1
2021-09-19T15:25:00-07:00,57.7,57.7,55.4,0.7,1.1,13.6,227,0.07,1.66,0.01,0.01,1.88,56.59,30.79,92,0,46.7,79.3,44,29.51,1,79,55.5
2021-09-19T15:20:00-07:00,58.1,58.1,55.5,2.5,3.4,13.6,141,0,1.65,0,0,1.87,56.58,30.79,91,0,53.7,79.3,45,29.52,1,79,56.1
2021-09-19T15:15:00-07:00,58.8,58.8,55.3,3.1,4.5,13.6,275,0,1.65,0,0,1.87,56.58,30.79,88,0,83.2,79.3,45,29.52,1,79,56.1
2021-09-19T15:10:00-07:00,59,59,55.1,3.1,4.5,13.6,210,0,1.65,0,0,1.87,56.58,30.79,87,1,109.2,79.3,44,29.51,1,79,55.5
2021-09-19T15:05:00-07:00,59.2,59.2,55,2.9,3.4,13.6,261,0,1.65,0,0,1.87,56.58,30.79,86,1,105.8,79.3,45,29.51,1,79,56.1
2021-09-19T15:00:00-07:00,59.4,59.4,54.9,2.2,3.4,13.6,236,0,1.65,0,0,1.87,56.58,30.78,85,1,109.2,79.2,44,29.51,1,78.9,55.4
2021-09-19T14:55:00-07:00,59.5,59.5,54.7,2.2,3.4,13.6,243,0,1.65,0,0,1.87,56.58,30.78,84,1,113.2,79.2,44,29.51,1,78.9,55.4
2021-09-19T14:50:00-07:00,59.9,59.9,54.7,4.9,6.9,13.6,260,0,1.65,0,0,1.87,56.58,30.79,83,1,108.4,79.3,44,29.51,1,79,55.5
2021-09-19T14:45:00-07:00,60.3,60.3,55.4,1.8,3.4,13.6,277,0,1.65,0,0,1.87,56.58,30.79,84,1,136.2,79.3,44,29.51,1,79,55.5
2021-09-19T14:40:00-07:00,60.1,60.1,54.6,2.5,4.5,13.6,190,0,1.65,0,0,1.87,56.58,30.78,82,1,145.7,79.2,44,29.51,1,78.9,55.4
2021-09-19T14:35:00-07:00,60.1,60.1,54.2,1.3,2.2,13.6,223,0,1.65,0,0,1.87,56.58,30.78,81,1,165.6,79.3,44,29.51,1,79,55.5
2021-09-19T14:30:00-07:00,60.1,60.1,54.2,1.1,1.1,13.6,215,0,1.65,0,0,1.87,56.58,30.78,81,1,126.6,79.3,44,29.5,1,79,55.5
2021-09-19T14:25:00-07:00,60.6,60.6,55.1,1.6,2.2,13.6,239,0,1.65,0,0,1.87,56.58,30.78,82,1,107.5,79.5,44,29.5,1,79.2,55.7
2021-09-19T14:20:00-07:00,62.8,62.8,55.5,3.8,6.9,13.6,273,0,1.65,0,0,1.87,56.58,30.78,77,1,196.5,79.5,44,29.5,1,79.2,55.7
2021-09-19T14:15:00-07:00,61.2,61.2,54.6,4,5.8,13.6,163,0,1.65,0,0,1.87,56.58,30.78,79,4,447.6,79.5,44,29.5,1,79.2,55.7
2021-09-19T14:10:00-07:00,61.9,61.9,55.3,2.5,4.5,13.6,213,0,1.65,0,0,1.87,56.58,30.77,79,2,279.3,79.7,44,29.5,1,79.4,55.8
2021-09-19T14:05:00-07:00,63.7,63.7,56.3,2,2.2,13.6,179,0,1.65,0,0,1.87,56.58,30.77,77,2,298.4,79.7,44,29.5,1,79.4,55.8
2021-09-19T14:00:00-07:00,63.7,63.7,55.6,4,5.8,13.6,202,0,1.65,0,0,1.87,56.58,30.77,75,6,704.4,79.5,44,29.49,1,79.2,55.7
2021-09-19T13:55:00-07:00,60.6,60.6,54.7,2.9,3.4,13.6,297,0,1.65,0,0,1.87,56.58,30.78,81,6,645.5,79.2,44,29.5,1,78.9,55.4
2021-09-19T13:50:00-07:00,60.4,60.4,54.5,6,9.2,13.6,209,0,1.65,0,0,1.87,56.58,30.77,81,2,276.7,79,45,29.5,1,78.7,55.8
2021-09-19T13:45:00-07:00,61,61,54.8,4,5.8,13.6,298,0,1.65,0,0,1.87,56.58,30.77,80,2,230.7,78.8,44,29.5,1,78.4,55
2021-09-19T13:40:00-07:00,60.6,60.6,54.7,4.3,5.8,13.6,177,0,1.65,0,0,1.87,56.58,30.77,81,2,279.8,79.2,45,29.5,1,78.9,56
2021-09-19T13:35:00-07:00,60.8,60.8,55.6,2.5,3.4,13.6,230,0,1.65,0,0,1.87,56.58,30.77,83,4,422.9,78.8,45,29.5,1,78.5,55.6
2021-09-19T13:30:00-07:00,61.7,61.7,55.8,2,2.2,13.6,278,0,1.65,0,0,1.87,56.58,30.77,81,2,279.8,79,44,29.49,1,78.7,55.2
2021-09-19T13:25:00-07:00,61.7,61.7,56.1,0.2,1.1,13.6,349,0,1.65,0,0,1.87,56.58,30.77,82,2,275.9,78.8,45,29.49,1,78.5,55.6
2021-09-19T13:20:00-07:00,61.9,61.9,56,2.9,3.4,13.6,215,0,1.65,0,0,1.87,56.58,30.77,81,3,348.3,79,45,29.49,1,78.7,55.8
2021-09-19T13:15:00-07:00,62.4,62.4,56.5,2.2,3.4,13.6,228,0,1.65,0,0,1.87,56.58,30.77,81,3,407.3,78.6,45,29.49,1,78.3,55.5
2021-09-19T13:10:00-07:00,62.2,62.2,56.3,0.9,1.1,13.6,153,0,1.65,0,0,1.87,56.58,30.77,81,6,624.6,78.6,45,29.49,1,78.3,55.5
2021-09-19T13:05:00-07:00,61,61,55.8,1.3,2.2,13.6,256,0,1.65,0,0,1.87,56.58,30.76,83,5,592.5,78.4,45,29.49,1,78.1,55.3
2021-09-19T13:00:00-07:00,61.3,61.3,55.4,2.7,3.4,13.6,241,0,1.65,0,0,1.87,56.58,30.76,81,2,269.8,78.3,45,29.48,1,77.9,55.2
2021-09-19T12:55:00-07:00,61,61,55.8,3.1,4.5,13.6,250,0,1.65,0,0,1.87,56.58,30.76,83,2,301.9,78.4,45,29.48,1,78.1,55.3
2021-09-19T12:50:00-07:00,60.4,60.4,55.2,2.9,3.4,13.6,201,0,1.65,0,0,1.87,56.58,30.76,83,2,291.4,78.4,44,29.48,1,78,54.7
2021-09-19T12:45:00-07:00,59.5,59.5,54.7,2.2,2.2,13.6,232,0,1.65,0,0,1.87,56.58,30.76,84,4,435.5,78.3,45,29.48,1,77.9,55.2
2021-09-19T12:40:00-07:00,59.5,59.5,55.3,2,2.2,13.6,219,0,1.65,0,0,1.87,56.58,30.75,86,2,229.4,78.3,45,29.48,1,77.9,55.2
2021-09-19T12:35:00-07:00,59.5,59.5,55,0.9,1.1,13.6,278,0,1.65,0,0,1.87,56.58,30.76,85,2,220.3,78.3,45,29.48,1,77.9,55.2
2021-09-19T12:30:00-07:00,59.2,59.2,55.3,0.9,1.1,13.6,276,0,1.65,0,0,1.87,56.58,30.75,87,3,307.9,77.9,45,29.48,1,77.5,54.8
2021-09-19T12:25:00-07:00,59.2,59.2,55,1.6,2.2,13.6,211,0,1.65,0,0,1.87,56.58,30.75,86,3,315.8,78.1,45,29.48,1,77.7,55
2021-09-19T12:20:00-07:00,59.2,59.2,55.3,1.1,1.1,13.6,195,0,1.65,0,0,1.87,56.58,30.75,87,2,276.7,78.1,45,29.48,1,77.7,55
2021-09-19T12:15:00-07:00,59,59,55.1,3.4,4.5,13.6,278,0,1.65,0,0,1.87,56.58,30.75,87,3,308.8,77.9,45,29.47,1,77.5,54.8
2021-09-19T12:10:00-07:00,58.5,58.5,55.3,1.6,2.2,13.6,254,0,1.65,0,0,1.87,56.58,30.75,89,3,370.4,77.7,45,29.47,1,77.3,54.6
2021-09-19T12:05:00-07:00,57.9,57.9,54.7,0,0,13.6,22,0,1.65,0,0,1.87,56.58,30.74,89,2,232.4,77.9,45,29.47,1,77.5,54.8
2021-09-19T12:00:00-07:00,57,57,53.8,4.7,5.8,13.6,256,0,1.65,0,0,1.87,56.58,30.75,89,4,432.4,77.7,45,29.48,1,77.3,54.6
2021-09-19T11:55:00-07:00,57,57,53.8,4,5.8,13.6,255,0,1.65,0,0,1.87,56.58,30.74,89,2,265,77.5,45,29.47,1,77.1,54.5
2021-09-19T11:50:00-07:00,57.2,57.2,54.3,5.4,6.9,13.6,268,0,1.65,0,0,1.87,56.58,30.74,90,1,189.5,77.5,45,29.46,1,77.1,54.5
2021-09-19T11:45:00-07:00,56.7,56.7,53.8,4.9,5.8,13.6,255,0,1.65,0,0,1.87,56.58,30.74,90,2,229.4,77.4,45,29.47,1,77,54.4
2021-09-19T11:40:00-07:00,56.5,56.5,53.9,1.8,3.4,13.6,248,0,1.65,0,0,1.87,56.58,30.74,91,2,287.6,77.4,45,29.47,1,77,54.4
2021-09-19T11:35:00-07:00,56.3,56.3,53.7,3.8,4.5,13.6,229,0,1.65,0,0,1.87,56.58,30.74,91,3,341.8,77.4,45,29.46,1,77,54.4
2021-09-19T11:30:00-07:00,56.1,56.1,53.8,2.9,3.4,13.6,245,0,1.65,0,0,1.87,56.58,30.74,92,2,291,77.2,45,29.46,1,76.7,54.2
2021-09-19T11:25:00-07:00,55.6,55.6,53.6,1.1,1.1,13.6,216,0,1.65,0,0,1.87,56.58,30.73,93,1,186.4,77,45,29.45,1,76.5,54
2021-09-19T11:20:00-07:00,55.6,55.6,53.3,3.6,5.8,13.6,250,0,1.65,0,0,1.87,56.58,30.73,92,1,200.4,77,46,29.45,1,76.6,54.6
2021-09-19T11:15:00-07:00,55.4,55.4,53.4,1.3,2.2,13.6,258,0,1.65,0,0,1.87,56.58,30.73,93,1,161.4,76.8,46,29.45,1,76.3,54.4
2021-09-19T11:10:00-07:00,55.8,55.8,53.5,3.4,3.4,13.6,267,0,1.65,0,0,1.87,56.58,30.73,92,1,184.4,76.6,46,29.45,1,76.1,54.3
2021-09-19T11:05:00-07:00,55.6,55.6,53.3,2.7,3.4,13.6,254,0,1.65,0,0,1.87,56.58,30.72,92,2,204.7,76.8,46,29.45,1,76.3,54.4
2021-09-19T11:00:00-07:00,55.6,55.6,53.3,3.8,6.9,13.6,220,0,1.65,0,0,1.87,56.58,30.73,92,1,199.9,76.6,46,29.45,1,76.1,54.3
2021-09-19T10:55:00-07:00,55,55,53,4,5.8,13.6,250,0,1.65,0,0,1.87,56.58,30.73,93,2,269.4,76.6,46,29.45,1,76.1,54.3
2021-09-19T10:50:00-07:00,55.2,55.2,53.5,1.1,2.2,13.6,241,0,1.65,0,0,1.87,56.58,30.72,94,1,197.3,76.5,46,29.45,1,76,54.2
2021-09-19T10:45:00-07:00,55,55,53.6,1.8,2.2,13.6,224,0,1.65,0,0,1.87,56.58,30.72,95,1,196,76.3,46,29.45,1,75.8,54
2021-09-19T10:40:00-07:00,54.3,54.3,52.9,2.2,2.2,13.6,264,0,1.65,0,0,1.87,56.58,30.72,95,1,195.6,76.3,46,29.45,1,75.8,54
2021-09-19T10:35:00-07:00,54.3,54.3,52.9,4.5,6.9,13.6,263,0,1.65,0,0,1.87,56.58,30.71,95,1,142.3,76.1,46,29.44,1,75.6,53.8
2021-09-19T10:30:00-07:00,54.1,54.1,52.7,2,2.2,13.6,241,0,1.65,0,0,1.87,56.58,30.72,95,1,143.5,76.3,46,29.44,1,75.8,54
2021-09-19T10:25:00-07:00,54.5,54.5,53.1,1.1,1.1,13.6,225,0,1.65,0,0,1.87,56.58,30.71,95,1,136.2,76.5,46,29.44,1,76,54.2
2021-09-19T10:20:00-07:00,54.1,54.1,52.7,3.4,4.5,13.6,238,0,1.65,0,0,1.87,56.58,30.71,95,1,146.6,76.1,46,29.44,1,75.6,53.8
2021-09-19T10:15:00-07:00,54.1,54.1,52.7,2.7,3.4,13.6,239,0,1.65,0,0,1.87,56.58,30.7,95,1,131.4,76.1,47,29.43,1,75.6,54.4
2021-09-19T10:10:00-07:00,54.1,54.1,53,2.5,3.4,13.6,196,0,1.65,0,0,1.87,56.58,30.7,96,1,117.1,75.9,46,29.42,1,75.4,53.6
2021-09-19T10:05:00-07:00,54,54,52.9,3.6,4.5,13.6,270,0,1.65,0,0,1.87,56.58,30.7,96,1,104.1,75.9,46,29.43,1,75.4,53.6
2021-09-19T10:00:00-07:00,53.8,53.8,52.7,2.7,4.5,13.6,210,0,1.65,0,0,1.87,56.58,30.71,96,0,95.4,75.9,46,29.43,1,75.4,53.6
2021-09-19T09:55:00-07:00,54,54,52.9,0.9,1.1,13.6,191,0,1.65,0,0,1.87,56.58,30.7,96,0,89.3,76.1,45,29.42,1,75.5,53.2
2021-09-19T09:50:00-07:00,54.1,54.1,53,0.2,1.1,13.6,260,0,1.65,0,0,1.87,56.58,30.7,96,0,67.7,75.9,45,29.42,1,75.3,53
2021-09-19T09:45:00-07:00,54.1,54.1,53,0.9,1.1,13.6,239,0,1.65,0,0,1.87,56.58,30.7,96,1,117.4,75.9,45,29.42,1,75.3,53
2021-09-19T09:40:00-07:00,53.6,53.6,52.5,1.3,2.2,13.6,253,0,1.65,0,0,1.87,56.58,30.69,96,1,192.1,75.7,46,29.42,1,75.1,53.4
2021-09-19T09:35:00-07:00,53.4,53.4,52.6,3.1,3.4,13.6,219,0,1.65,0,0,1.87,56.58,30.69,97,1,162.2,75.6,46,29.42,1,75,53.3
2021-09-19T09:30:00-07:00,53.2,53.2,52.4,1.8,2.2,13.6,199,0,1.65,0,0,1.87,56.58,30.68,97,1,101.4,75.6,46,29.41,1,75,53.3
2021-09-19T09:25:00-07:00,53.2,53.2,52.4,5.1,5.8,13.6,261,0,1.65,0,0,1.87,56.58,30.68,97,0,92.4,75.6,46,29.41,1,75,53.3
2021-09-19T09:20:00-07:00,53.2,53.2,52.4,2.9,3.4,13.6,254,0,1.65,0,0,1.87,56.58,30.68,97,0,98,75.4,46,29.41,1,74.8,53.2
2021-09-19T09:15:00-07:00,53.1,53.1,52.3,2.9,4.5,13.6,266,0,1.65,0,0,1.87,56.58,30.68,97,0,67.7,75.6,45,29.4,1,75,52.7
2021-09-19T09:10:00-07:00,52.9,52.9,52.4,2.9,4.5,13.6,228,0,1.65,0,0,1.87,56.58,30.68,98,0,76.7,75.4,45,29.41,1,74.8,52.6
2021-09-19T09:05:00-07:00,52.9,52.9,52.4,0.9,1.1,13.6,210,0,1.65,0,0,1.87,56.58,30.67,98,0,62.4,75.2,45,29.4,1,74.5,52.4
2021-09-19T09:00:00-07:00,52.9,52.9,52.4,3.6,5.8,13.6,222,0,1.65,0,0,1.87,56.58,30.67,98,0,47.7,75.2,45,29.4,1,74.5,52.4
2021-09-19T08:55:00-07:00,52.9,52.9,52.4,2.2,2.2,13.6,251,0,1.65,0,0,1.87,56.58,30.67,98,0,60.2,75.4,45,29.39,1,74.8,52.6
2021-09-19T08:50:00-07:00,52.9,52.9,52.4,2.2,3.4,13.6,193,0,1.65,0,0,1.87,56.58,30.67,98,0,75.8,75,45,29.4,1,74.3,52.2
2021-09-19T08:45:00-07:00,52.7,52.7,52.2,1.1,1.1,13.6,210,0,1.65,0,0,1.87,56.58,30.67,98,0,65,75,45,29.4,1,74.3,52.2
2021-09-19T08:40:00-07:00,52.5,52.5,52,0.4,1.1,13.6,163,0,1.65,0,0,1.87,56.58,30.66,98,0,51.5,75,45,29.39,1,74.3,52.2
2021-09-19T08:35:00-07:00,52.5,52.5,52,2.7,3.4,13.6,231,0,1.65,0,0,1.87,56.58,30.67,98,0,44.2,75.2,45,29.39,1,74.5,52.4
2021-09-19T08:30:00-07:00,52.3,52.3,51.8,1.8,2.2,13.6,250,0,1.65,0,0,1.87,56.58,30.67,98,0,36.8,75,45,29.39,1,74.3,52.2
2021-09-19T08:25:00-07:00,52.3,52.3,51.8,4,4.5,13.6,250,0,1.65,0,0,1.87,56.58,30.66,98,0,27.6,75,45,29.39,1,74.3,52.2
2021-09-19T08:20:00-07:00,52.3,52.3,51.8,0.7,1.1,13.6,290,0,1.65,0,0,1.87,56.58,30.67,98,0,23.4,75,45,29.39,1,74.3,52.2
2021-09-19T08:15:00-07:00,52.3,52.3,51.8,3.4,3.4,13.6,253,0,1.65,0,0,1.87,56.58,30.66,98,0,22.9,74.8,45,29.39,1,74.1,52
2021-09-19T08:10:00-07:00,52.2,52.2,51.7,0.2,1.1,13.6,295,0,1.65,0,0,1.87,56.58,30.67,98,0,19.1,75,45,29.39,1,74.3,52.2
2021-09-19T08:05:00-07:00,52.2,52.2,51.7,0.9,1.1,13.6,214,0,1.65,0,0,1.87,56.58,30.66,98,0,15.5,74.8,45,29.39,1,74.1,52
2021-09-19T08:00:00-07:00,52.2,52.2,51.7,2.5,3.4,13.6,233,0,1.65,0,0,1.87,56.58,30.66,98,0,16,74.8,45,29.38,1,74.1,52
2021-09-19T07:55:00-07:00,52.2,52.2,51.7,0.9,1.1,13.6,261,0,1.65,0,0,1.87,56.58,30.65,98,0,14.7,74.8,45,29.37,1,74.1,52
2021-09-19T07:50:00-07:00,52.2,52.2,51.7,1.8,2.2,13.6,193,0,1.65,0,0,1.87,56.58,30.65,98,0,18.1,74.7,45,29.37,1,74,51.9
2021-09-19T07:45:00-07:00,52,52,51.5,0.2,1.1,13.6,293,0,1.65,0,0,1.87,56.58,30.65,98,0,16.9,74.8,45,29.37,1,74.1,52
2021-09-19T07:40:00-07:00,52,52,51.5,1.8,2.2,13.6,242,0,1.65,0,0,1.87,56.58,30.65,98,0,8.6,74.7,45,29.37,1,74,51.9
2021-09-19T07:35:00-07:00,52,52,51.5,2.9,3.4,13.6,251,0,1.65,0,0,1.87,56.58,30.65,98,0,8.6,74.8,45,29.37,1,74.1,52
2021-09-19T07:30:00-07:00,52,52,51.5,5.1,5.8,13.6,237,0,1.65,0,0,1.87,56.58,30.65,98,0,7.3,74.8,45,29.37,1,74.1,52
