01/10/2022 21:15:00 256 78.40
01/10/2022 21:20:00 257 78.40
01/10/2022 21:25:00 258 78.60
01/10/2022 21:30:00 259 78.60
01/10/2022 21:35:00 260 78.40
01/10/2022 21:40:00 261 78.30
01/10/2022 21:45:00 262 78.10
01/10/2022 21:50:00 263 78.30
01/10/2022 21:55:00 264 78.30
01/10/2022 22:00:00 265 77.90
01/10/2022 22:05:00 266 78.10
01/10/2022 22:10:00 267 78.10
01/10/2022 22:15:00 268 77.90
01/10/2022 22:20:00 269 78.10
01/10/2022 22:25:00 270 77.90
01/10/2022 22:30:00 271 78.10
01/10/2022 22:35:00 272 78.10
01/10/2022 22:40:00 273 77.90
01/10/2022 22:45:00 274 77.70
01/10/2022 22:50:00 275 77.70
01/10/2022 22:55:00 276 77.70
01/10/2022 23:00:00 277 77.70
01/10/2022 23:05:00 278 77.70
01/10/2022 23:10:00 279 77.50
01/10/2022 23:15:00 280 77.50
01/10/2022 23:20:00 281 77.50
01/10/2022 23:25:00 282 77.50
01/10/2022 23:30:00 283 77.40
01/10/2022 23:35:00 284 77.40
01/10/2022 23:40:00 285 77.20
01/10/2022 23:45:00 286 77.20
01/10/2022 23:50:00 287 77.20
01/10/2022 23:55:00 288 77.00
02/10/2022 00:00:00 289 77.40
02/10/2022 00:05:00 290 77.00
02/10/2022 00:10:00 291 77.00
02/10/2022 00:15:00 292 76.80
02/10/2022 00:20:00 293 76.80
02/10/2022 00:25:00 294 76.60
02/10/2022 00:30:00 295 76.80
02/10/2022 00:35:00 296 76.80
02/10/2022 00:40:00 297 76.60
02/10/2022 00:45:00 298 76.60
02/10/2022 00:50:00 299 76.60
02/10/2022 00:55:00 300 76.50
02/10/2022 01:00:00 301 76.50
02/10/2022 01:05:00 302 76.10
02/10/2022 01:10:00 303 76.30
02/10/2022 01:15:00 304 76.30
02/10/2022 01:20:00 305 76.10
02/10/2022 01:25:00 306 75.90
02/10/2022 01:30:00 307 76.10
02/10/2022 01:35:00 308 75.90
02/10/2022 01:40:00 309 75.90
02/10/2022 01:45:00 310 75.90
02/10/2022 01:50:00 311 75.90
02/10/2022 01:55:00 312 76.10
02/10/2022 02:00:00 313 75.90
02/10/2022 02:05:00 314 75.70
02/10/2022 02:10:00 315 75.70
02/10/2022 02:15:00 316 75.70
02/10/2022 02:20:00 317 75.70
02/10/2022 02:25:00 318 75.70
02/10/2022 02:30:00 319 75.60
02/10/2022 02:35:00 320 75.40
02/10/2022 02:40:00 321 75.40
02/10/2022 02:45:00 322 75.60
02/10/2022 02:50:00 323 75.40
02/10/2022 02:55:00 324 75.40
02/10/2022 03:00:00 325 75.40
02/10/2022 03:05:00 326 75.40
02/10/2022 03:10:00 327 75.40
02/10/2022 03:15:00 328 75.40
02/10/2022 03:20:00 329 75.20
02/10/2022 03:25:00 330 75.20
02/10/2022 03:30:00 331 75.20
02/10/2022 03:35:00 332 75.00
02/10/2022 03:40:00 333 75.20
02/10/2022 03:45:00 334 75.00
02/10/2022 03:50:00 335 75.20
02/10/2022 03:55:00 336 75.20
02/10/2022 04:00:00 337 74.80
02/10/2022 04:05:00 338 74.80
02/10/2022 04:10:00 339 74.80
02/10/2022 04:15:00 340 74.70
